,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
966,EQUITY LIFESTYLE PPTYS INC,COM,29472R108,24556032,348115,SH,SOLE,348115,0,0
967,EQUITY RESIDENTIAL,SH BEN INT,29476L107,537596,8790,SH,OTR,0,8790,0
968,EQUITY RESIDENTIAL,SH BEN INT,29476L107,678876,11100,SH,SOLE,11100,0,0
969,ERIE INDTY CO,CL A,29530P102,10433428,31152,SH,SOLE,31152,0,0
970,ERO COPPER CORP,COM,296006109,4479812,283712,SH,SOLE,283712,0,0
971,ESCO TECHNOLOGIES INC,COM,296315104,778015,6648,SH,SOLE,6648,0,0
972,ESPERION THERAPEUTICS INC NE,COM,29664W105,111192,37188,SH,SOLE,37188,0,0
973,ESSENTIAL UTILS INC,COM,29670G102,57668,1544,SH,SOLE,1544,0,0
974,ESSENTIAL UTILS INC,COM,29670G102,207666,5560,SH,OTR,0,5560,0
975,ESSEX PPTY TR INC,COM,297178105,74382,300,SH,OTR,0,300,0
976,ESSEX PPTY TR INC,COM,297178105,34374154,138639,SH,SOLE,138639,0,0
977,ESTABLISHMENT LABS HLDGS INC,COM,G31249108,2395213,92515,SH,SOLE,92515,0,0
978,ETF MANAGERS TR,PRIME JUNIR SLVR,26924G102,581550,58155,SH,SOLE,58155,0,0
979,ETHAN ALLEN INTERIORS INC,COM,297602104,1493824,46799,SH,SOLE,46799,0,0
980,EURONAV NV,SHS,B38564108,3824576,217429,SH,SOLE,217429,0,0
981,EURONET WORLDWIDE INC,COM,298736109,3754623,36995,SH,SOLE,36995,0,0
982,EVERBRIDGE INC,COM,29978A104,38993,1604,SH,OTR,0,1604,0
983,EVERBRIDGE INC,COM,29978A104,165673,6815,SH,SOLE,6815,0,0
984,EVERCORE INC,CLASS A,29977A105,62643470,366229,SH,SOLE,366229,0,0
985,EVEREST GROUP LTD,COM,G3223R108,11668,33,SH,OTR,0,33,0
986,EVEREST GROUP LTD,COM,G3223R108,79455083,224716,SH,SOLE,224716,0,0
987,EVERGY INC,COM,30034W106,691493,13247,SH,OTR,0,13247,0
988,EVERGY INC,COM,30034W106,89140270,1707668,SH,SOLE,1707668,0,0
989,EVERI HLDGS INC,COM,30034T103,947,84,SH,SOLE,84,0,0
990,EVERI HLDGS INC,COM,30034T103,137855,12232,SH,OTR,0,12232,0
991,EVERQUOTE INC,COM CL A,30041R108,5510497,450204,SH,SOLE,450204,0,0
992,EVERSOURCE ENERGY,COM,30040W108,34984809,566831,SH,SOLE,566831,0,0
993,EVERSPIN TECHNOLOGIES INC,COM,30041T104,436641,48301,SH,SOLE,48301,0,0
994,EVGO INC,CL A COM,30052F100,205488,57399,SH,SOLE,57399,0,0
995,EVOLENT HEALTH INC,CL A,30050B101,11458503,346912,SH,SOLE,346912,0,0
996,EXACT SCIENCES CORP,COM,30063P105,30332,410,SH,SOLE,410,0,0
997,EXACT SCIENCES CORP,COM,30063P105,452166,6112,SH,OTR,0,6112,0
998,EXELIXIS INC,COM,30161Q104,42294,1763,SH,SOLE,1763,0,0
999,EXELIXIS INC,COM,30161Q104,334972,13963,SH,OTR,0,13963,0
1000,EXELON CORP,COM,30161N101,949519,26449,SH,SOLE,26449,0,0
1001,EXLSERVICE HOLDINGS INC,COM,302081104,496346,16089,SH,OTR,0,16089,0
1002,EXLSERVICE HOLDINGS INC,COM,302081104,2657666,86148,SH,SOLE,86148,0,0
1003,EXPEDIA GROUP INC,COM NEW,30212P303,194291,1280,SH,OTR,0,1280,0
1004,EXPEDIA GROUP INC,COM NEW,30212P303,364296,2400,SH,SOLE,2400,0,0
1005,EXPEDIA GROUP INC,COM NEW,30212P303,1935778,12753,SH,SOLE,12753,0,0
1006,EXPEDITORS INTL WASH INC,COM,302130109,12150907,95526,SH,SOLE,95526,0,0
1007,EXPONENT INC,COM,30214U102,2982971,33882,SH,SOLE,33882,0,0
1008,EXPRO GROUP HOLDINGS NV,COM,N3144W105,12885632,809399,SH,SOLE,809399,0,0
1009,EXSCIENTIA PLC,ADS,30223G102,1534567,239402,SH,SOLE,239402,0,0
1010,EXTRA SPACE STORAGE INC,COM,30225T102,3739377,23323,SH,SOLE,23323,0,0
1011,EXTREME NETWORKS,COM,30226D106,145971,8275,SH,OTR,0,8275,0
1012,EXTREME NETWORKS,COM,30226D106,5833372,330690,SH,SOLE,330690,0,0
1013,EXXON MOBIL CORP,COM,30231G102,16506798,165101,SH,SOLE,165101,0,0
1014,EXXON MOBIL CORP,COM,30231G102,16716656,167200,SH,SOLE,167200,0,0
1015,EXXON MOBIL CORP,COM,30231G102,67106576,671200,SH,SOLE,671200,0,0
1016,F5 INC,COM,315616102,304266,1700,SH,SOLE,1700,0,0
1017,F5 INC,COM,315616102,10046147,56130,SH,SOLE,56130,0,0
1018,FABRINET,SHS,G3323L100,3529670,18545,SH,SOLE,18545,0,0
1019,FACTSET RESH SYS INC,COM,303075105,854397,1791,SH,SOLE,1791,0,0
1020,FAIR ISAAC CORP,COM,303250104,512164,440,SH,OTR,0,440,0
1021,FAIR ISAAC CORP,COM,303250104,82140694,70567,SH,SOLE,70567,0,0
1022,FARMLAND PARTNERS INC,COM,31154R109,210400,16859,SH,SOLE,16859,0,0
1023,FASTENAL CO,COM,311900104,576388,8899,SH,SOLE,8899,0,0
1024,FASTENAL CO,COM,311900104,2649093,40900,SH,SOLE,40900,0,0
1025,FASTENAL CO,COM,311900104,6483477,100100,SH,SOLE,100100,0,0
1026,FATE THERAPEUTICS INC,COM,31189P102,148987,39836,SH,SOLE,39836,0,0
1027,FB FINL CORP,COM,30257X104,437752,10985,SH,SOLE,10985,0,0
1028,FEDERAL AGRIC MTG CORP,CL C,313148306,237113,1240,SH,SOLE,1240,0,0
1029,FEDERAL RLTY INVT TR NEW,SH BEN INT NEW,313745101,21744,211,SH,OTR,0,211,0
1030,FEDERAL RLTY INVT TR NEW,SH BEN INT NEW,313745101,14887015,144464,SH,SOLE,144464,0,0
1031,FEDERATED HERMES INC,CL B,314211103,818701,24179,SH,OTR,0,24179,0
1032,FEDEX CORP,COM,31428X106,401463,1587,SH,OTR,0,1587,0
1033,FEDEX CORP,COM,31428X106,3010343,11900,SH,SOLE,11900,0,0
1034,FEDEX CORP,COM,31428X106,27678966,109416,SH,SOLE,109416,0,0
1035,FERGUSON PLC NEW,SHS,G3421J106,2124,11,SH,SOLE,11,0,0
1036,FERGUSON PLC NEW,SHS,G3421J106,560289,2902,SH,OTR,0,2902,0
1037,FIDELITY NATIONAL FINANCIAL,FNF GROUP COM,31620R303,440762,8639,SH,OTR,0,8639,0
1038,FIDELITY NATL INFORMATION SV,COM,31620M106,67258817,1119674,SH,SOLE,1119674,0,0
1039,FIFTH THIRD BANCORP,COM,316773100,25045810,726176,SH,SOLE,726176,0,0
1040,FINVOLUTION GROUP,SPONSORED ADS,31810T101,245000,50000,SH,SOLE,50000,0,0
1041,FINWISE BANCORP,COM,31813A109,199252,13924,SH,SOLE,13924,0,0
1042,FIRST BANCORP N C,COM,318910106,327909,8860,SH,SOLE,8860,0,0
1043,FIRST BANCORP P R,COM NEW,318672706,8801,535,SH,OTR,0,535,0
1044,FIRST BANCORP P R,COM NEW,318672706,944855,57438,SH,SOLE,57438,0,0
1045,FIRST COMWLTH FINL CORP PA,COM,319829107,277163,17951,SH,SOLE,17951,0,0
1046,FIRST CTZNS BANCSHARES INC N,CL A,31946M103,7399929,5215,SH,SOLE,5215,0,0
1047,FIRST FINL BANCORP OH,COM,320209109,9975,420,SH,OTR,0,420,0
1048,FIRST FINL BANCORP OH,COM,320209109,511955,21556,SH,SOLE,21556,0,0
1049,FIRST FINL BANKSHARES INC,COM,32020R109,387113,12776,SH,SOLE,12776,0,0
1050,FIRST FNDTN INC,COM,32026V104,12052,1245,SH,OTR,0,1245,0
1051,FIRST FNDTN INC,COM,32026V104,111126,11480,SH,SOLE,11480,0,0
1052,FIRST HAWAIIAN INC,COM,32051X108,459646,20107,SH,SOLE,20107,0,0
1053,FIRST HORIZON CORPORATION,COM,320517105,402611,28433,SH,OTR,0,28433,0
1054,FIRST HORIZON CORPORATION,COM,320517105,93385526,6595023,SH,SOLE,6595023,0,0
1055,FIRST INDL RLTY TR INC,COM,32054K103,15590,296,SH,OTR,0,296,0
1056,FIRST INDL RLTY TR INC,COM,32054K103,39147294,743256,SH,SOLE,743256,0,0
1057,FIRST INTERNET BANCORP,COM,320557101,567376,23455,SH,SOLE,23455,0,0
1058,FIRST INTST BANCSYSTEM INC,COM,32055Y201,13509459,439332,SH,SOLE,439332,0,0
1059,FIRST NORTHWEST BANCORP,COM,335834107,288482,18098,SH,SOLE,18098,0,0
1060,FIRST SOLAR INC,COM,336433107,915496,5314,SH,OTR,0,5314,0
1061,FIRST SOLAR INC,COM,336433107,30826405,178932,SH,SOLE,178932,0,0
1062,FISERV INC,COM,337738108,1900808,14309,SH,SOLE,14309,0,0
1063,FISKER INC,CL A COM STK,33813J106,743750,425000,SH,SOLE,425000,0,0
1064,FIVE BELOW INC,COM,33829M101,4263200,20000,SH,SOLE,20000,0,0
1065,FIVE BELOW INC,COM,33829M101,6927700,32500,SH,SOLE,32500,0,0
1066,FIVE9 INC,COM,338307101,73260,931,SH,OTR,0,931,0
1067,FIVE9 INC,COM,338307101,50952562,647510,SH,SOLE,647510,0,0
1068,FLEX LTD,ORD,Y2573F102,38976646,1279601,SH,SOLE,1279601,0,0
1069,FLOWERS FOODS INC,COM,343498101,19320851,858323,SH,SOLE,858323,0,0
1070,FLOWSERVE CORP,COM,34354P105,126339,3065,SH,OTR,0,3065,0
1071,FLOWSERVE CORP,COM,34354P105,3547558,86064,SH,SOLE,86064,0,0
1072,FLUENCE ENERGY INC,COM CL A,34379V103,4249808,178189,SH,SOLE,178189,0,0
1073,FLYWIRE CORPORATION,COM VTG,302492103,7153,309,SH,OTR,0,309,0
1074,FLYWIRE CORPORATION,COM VTG,302492103,7223356,312024,SH,SOLE,312024,0,0
1075,FMC CORP,COM NEW,302491303,223764,3549,SH,OTR,0,3549,0
1076,FOOT LOCKER INC,COM,344849104,19414019,623243,SH,SOLE,623243,0,0
1077,FORD MTR CO DEL,COM,345370860,283661,23270,SH,OTR,0,23270,0
1078,FORD MTR CO DEL,COM,345370860,615595,50500,SH,SOLE,50500,0,0
1079,FORD MTR CO DEL,COM,345370860,3436093,281878,SH,SOLE,281878,0,0
1080,FORD MTR CO DEL,COM,345370860,9483820,778000,SH,SOLE,778000,0,0
1081,FORMFACTOR INC,COM,346375108,11811938,283192,SH,SOLE,283192,0,0
1082,FORTINET INC,COM,34959E109,279071,4768,SH,OTR,0,4768,0
1083,FORTINET INC,COM,34959E109,2551557,43594,SH,SOLE,43594,0,0
1084,FORTIVE CORP,COM,34959J108,23100897,313743,SH,SOLE,313743,0,0
1085,FORTREA HLDGS INC,COMMON STOCK,34965K107,778794,22315,SH,SOLE,22315,0,0
1086,FORTUNA SILVER MINES INC,COM,349915108,7515451,1947008,SH,SOLE,1947008,0,0
1087,FORTUNE BRANDS INNOVATIONS I,COM,34964C106,606531,7966,SH,SOLE,7966,0,0
1088,FOSTER L B CO,COM,350060109,635819,28914,SH,SOLE,28914,0,0
1089,FOX CORP,CL A COM,35137L105,992076,33437,SH,SOLE,33437,0,0
1090,FRANCO NEV CORP,COM,351858105,69035,623,SH,OTR,0,623,0
1091,FRANCO NEV CORP,COM,351858105,505626,4563,SH,SOLE,4563,0,0
1092,FRANKLIN BSP RLTY TR INC,COMMON STOCK,35243J101,35423,2622,SH,OTR,0,2622,0
1093,FRANKLIN BSP RLTY TR INC,COMMON STOCK,35243J101,598736,44318,SH,SOLE,44318,0,0
1094,FRANKLIN COVEY CO,COM,353469109,21417,492,SH,OTR,0,492,0
1095,FRANKLIN COVEY CO,COM,353469109,194492,4468,SH,SOLE,4468,0,0
1096,FRANKLIN ELEC INC,COM,353514102,137533,1423,SH,OTR,0,1423,0
1097,FRANKLIN ELEC INC,COM,353514102,5777640,59779,SH,SOLE,59779,0,0
1098,FRANKLIN FINL SVCS CORP,COM,353525108,309001,9794,SH,SOLE,9794,0,0
1099,FRANKLIN STR PPTYS CORP,COM,35471R106,643525,251377,SH,SOLE,251377,0,0
1100,FREEPORT-MCMORAN INC,CL B,35671D857,538808,12657,SH,OTR,0,12657,0
1101,FREEPORT-MCMORAN INC,CL B,35671D857,1800711,42300,SH,SOLE,42300,0,0
1102,FREEPORT-MCMORAN INC,CL B,35671D857,73152501,1718405,SH,SOLE,1718405,0,0
1103,FRESH DEL MONTE PRODUCE INC,ORD,G36738105,85234,3247,SH,OTR,0,3247,0
1104,FRESH DEL MONTE PRODUCE INC,ORD,G36738105,703763,26810,SH,SOLE,26810,0,0
1105,FRESHPET INC,COM,358039105,23975952,276348,SH,SOLE,276348,0,0
1106,FRONTIER GROUP HLDGS INC,COM,35909R108,769729,140976,SH,SOLE,140976,0,0
1107,FRONTLINE PLC,COM,M46528101,9424,470,SH,OTR,0,470,0
1108,FRONTLINE PLC,COM,M46528101,3165133,157862,SH,SOLE,157862,0,0
1109,FULCRUM THERAPEUTICS INC,COM,359616109,709958,105179,SH,SOLE,105179,0,0
1110,FULL HSE RESORTS INC,COM,359678109,634154,118092,SH,SOLE,118092,0,0
1111,FULLER H B CO,COM,359694106,148085,1819,SH,OTR,0,1819,0
1112,FULLER H B CO,COM,359694106,12065369,148205,SH,SOLE,148205,0,0
1113,FULTON FINL CORP PA,COM,360271100,3007456,182713,SH,SOLE,182713,0,0
1114,FUNKO INC,COM CL A,361008105,38758,5014,SH,OTR,0,5014,0
1115,FUNKO INC,COM CL A,361008105,1383600,178991,SH,SOLE,178991,0,0
1116,FUTU HLDGS LTD,SPON ADS CL A,36118L106,1239992,22698,SH,SOLE,22698,0,0
1117,G III APPAREL GROUP LTD,COM,36237H101,2005,59,SH,SOLE,59,0,0
1118,G III APPAREL GROUP LTD,COM,36237H101,264908,7796,SH,OTR,0,7796,0
1119,GALLAGHER ARTHUR J & CO,COM,363576109,6459228,28723,SH,SOLE,28723,0,0
1120,GAMESTOP CORP NEW,CL A,36467W109,309738,17669,SH,OTR,0,17669,0
1121,GAMING & LEISURE PPTYS INC,COM,36467J108,299456,6068,SH,SOLE,6068,0,0
1122,GAP INC,COM,364760108,7820737,374019,SH,SOLE,374019,0,0
1123,GARMIN LTD,SHS,H2906T109,385620,3000,SH,SOLE,3000,0,0
1124,GARMIN LTD,SHS,H2906T109,41512122,322951,SH,SOLE,322951,0,0
1125,GATES INDL CORP PLC,ORD SHS,G39108108,279995,20864,SH,OTR,0,20864,0
1126,GATES INDL CORP PLC,ORD SHS,G39108108,701423,52267,SH,SOLE,52267,0,0
1127,GDS HLDGS LTD,SPONSORED ADS,36165L108,5428425,595222,SH,SOLE,595222,0,0
1128,GE HEALTHCARE TECHNOLOGIES I,COMMON STOCK,36266G107,1090212,14100,SH,SOLE,14100,0,0
1129,GE HEALTHCARE TECHNOLOGIES I,COMMON STOCK,36266G107,1090212,14100,SH,SOLE,14100,0,0
1130,GEN DIGITAL INC,COM,668771108,2581627,113130,SH,SOLE,113130,0,0
1131,GENCO SHIPPING & TRADING LTD,SHS,Y2685T131,2777614,167427,SH,SOLE,167427,0,0
1132,GENERAC HLDGS INC,COM,368736104,196186,1518,SH,OTR,0,1518,0
1133,GENERAC HLDGS INC,COM,368736104,2092008,16187,SH,SOLE,16187,0,0
1134,GENERAL DYNAMICS CORP,COM,369550108,311604,1200,SH,SOLE,1200,0,0
1135,GENERAL DYNAMICS CORP,COM,369550108,1168515,4500,SH,SOLE,4500,0,0
1136,GENERAL DYNAMICS CORP,COM,369550108,299096475,1151833,SH,SOLE,1151833,0,0
1137,GENERAL ELECTRIC CO,COM NEW,369604301,386591,3029,SH,OTR,0,3029,0
1138,GENERAL ELECTRIC CO,COM NEW,369604301,778543,6100,SH,SOLE,6100,0,0
1139,GENERAL ELECTRIC CO,COM NEW,369604301,1615413,12657,SH,SOLE,12657,0,0
1140,GENERAL ELECTRIC CO,COM NEW,369604301,3867189,30300,SH,SOLE,30300,0,0
1141,GENERAL MLS INC,COM,370334104,282903,4343,SH,OTR,0,4343,0
1142,GENERAL MLS INC,COM,370334104,327784,5032,SH,SOLE,5032,0,0
1143,GENERAL MTRS CO,COM,37045V100,471234,13119,SH,OTR,0,13119,0
1144,GENERAL MTRS CO,COM,37045V100,19752408,549900,SH,SOLE,549900,0,0
1145,GENERAL MTRS CO,COM,37045V100,187549850,5221321,SH,SOLE,5221321,0,0
1146,GENESCO INC,COM,371532102,59892,1701,SH,OTR,0,1701,0
1147,GENESCO INC,COM,371532102,1865285,52976,SH,SOLE,52976,0,0
1148,GENIE ENERGY LTD,CL B,372284208,418799,14888,SH,SOLE,14888,0,0
1149,GENIUS SPORTS LIMITED,SHARES CL A,G3934V109,118607,19192,SH,SOLE,19192,0,0
1150,GENTEX CORP,COM,371901109,10377290,317737,SH,SOLE,317737,0,0
1151,GEOPARK LTD,USD SHS,G38327105,358937,41883,SH,SOLE,41883,0,0
1152,GEOSPACE TECHNOLOGIES CORP,COM,37364X109,270203,20849,SH,SOLE,20849,0,0
1153,GETTY RLTY CORP NEW,COM,374297109,19410758,664297,SH,SOLE,664297,0,0
1154,GEVO INC,COM PAR,374396406,48613,41908,SH,SOLE,41908,0,0
1155,GFL ENVIRONMENTAL INC,SUB VTG SHS,36168Q104,8584880,248765,SH,SOLE,248765,0,0
1156,GILDAN ACTIVEWEAR INC,COM,375916103,28002,847,SH,OTR,0,847,0
1157,GILDAN ACTIVEWEAR INC,COM,375916103,361445,10933,SH,SOLE,10933,0,0
1158,GILEAD SCIENCES INC,COM,375558103,2158187,26641,SH,SOLE,26641,0,0
1159,GILEAD SCIENCES INC,COM,375558103,6383588,78800,SH,SOLE,78800,0,0
1160,GILEAD SCIENCES INC,COM,375558103,16226303,200300,SH,SOLE,200300,0,0
1161,GITLAB INC,CLASS A COM,37637K108,283824,4508,SH,OTR,0,4508,0
1162,GITLAB INC,CLASS A COM,37637K108,46850299,744128,SH,SOLE,744128,0,0
1163,GLAUKOS CORP,COM,377322102,2367848,29788,SH,SOLE,29788,0,0
1164,GLOBAL MED REIT INC,COM NEW,37954A204,367654,33122,SH,SOLE,33122,0,0
1165,GLOBAL NET LEASE INC,COM NEW,379378201,180583,18149,SH,OTR,0,18149,0
1166,GLOBAL NET LEASE INC,COM NEW,379378201,26452871,2658580,SH,SOLE,2658580,0,0
1167,GLOBAL PMTS INC,COM,37940X102,219583,1729,SH,OTR,0,1729,0
1168,GLOBAL SHIP LEASE INC NEW,COM CL A,Y27183600,559003,28204,SH,SOLE,28204,0,0
1169,GLOBALSTAR INC,COM,378973408,76657,39514,SH,SOLE,39514,0,0
1170,GLOBE LIFE INC,COM,37959E102,395712,3251,SH,OTR,0,3251,0
1171,GLOBUS MED INC,CL A,379577208,1386,26,SH,SOLE,26,0,0
1172,GLOBUS MED INC,CL A,379577208,360986,6774,SH,OTR,0,6774,0
1173,GOGO INC,COM,38046C109,1862542,183864,SH,SOLE,183864,0,0
1174,GOLDEN ENTMT INC,COM,381013101,23918,599,SH,OTR,0,599,0
1175,GOLDEN ENTMT INC,COM,381013101,561895,14072,SH,SOLE,14072,0,0
1176,GOLDEN OCEAN GROUP LTD,SHS NEW,G39637205,3406,349,SH,OTR,0,349,0
1177,GOLDEN OCEAN GROUP LTD,SHS NEW,G39637205,258357,26471,SH,SOLE,26471,0,0
1178,GOLDMAN SACHS GROUP INC,COM,38141G104,611445,1585,SH,OTR,0,1585,0
1179,GOLDMAN SACHS GROUP INC,COM,38141G104,45327975,117500,SH,SOLE,117500,0,0
1180,GOLDMAN SACHS GROUP INC,COM,38141G104,51063989,132369,SH,SOLE,132369,0,0
1181,GOLDMAN SACHS GROUP INC,COM,38141G104,73682070,191000,SH,SOLE,191000,0,0
1182,GOODRX HLDGS INC,COM CL A,38246G108,46652,6963,SH,OTR,0,6963,0
1183,GOODRX HLDGS INC,COM CL A,38246G108,526379,78564,SH,SOLE,78564,0,0
1184,GOOSEHEAD INS INC,COM CL A,38267D109,111123,1466,SH,OTR,0,1466,0
1185,GOOSEHEAD INS INC,COM CL A,38267D109,23412346,308870,SH,SOLE,308870,0,0
1186,GRACELL BIOTECHNOLOGIES INC,SPONSORED ADS,38406L103,202627,20182,SH,SOLE,20182,0,0
1187,GRAHAM CORP,COM,384556106,528352,27852,SH,SOLE,27852,0,0
1188,GRAINGER W W INC,COM,384802104,354679,428,SH,OTR,0,428,0
1189,GRAINGER W W INC,COM,384802104,4806402,5800,SH,SOLE,5800,0,0
1190,GRAINGER W W INC,COM,384802104,39742315,47958,SH,SOLE,47958,0,0
1191,GRAND CANYON ED INC,COM,38526M106,212716,1611,SH,OTR,0,1611,0
1192,GRANITE CONSTR INC,COM,387328107,2290480,45035,SH,SOLE,45035,0,0
1193,GRANITE PT MTG TR INC,COM STK,38741L107,3376967,568513,SH,SOLE,568513,0,0
1194,GRANITE RIDGE RESOURCES INC,COM,387432107,65955,10956,SH,OTR,0,10956,0
1195,GRAY TELEVISION INC,COM,389375106,95738,10685,SH,SOLE,10685,0,0
1196,GREAT LAKES DREDGE & DOCK CO,COM,390607109,30589,3983,SH,OTR,0,3983,0
1197,GREAT LAKES DREDGE & DOCK CO,COM,390607109,88604,11537,SH,SOLE,11537,0,0
1198,GREEN BRICK PARTNERS INC,COM,392709101,46590,897,SH,OTR,0,897,0
1199,GREEN BRICK PARTNERS INC,COM,392709101,2794476,53802,SH,SOLE,53802,0,0
1200,GREENBRIER COS INC,COM,393657101,4782132,108242,SH,SOLE,108242,0,0
1201,GRIFFON CORP,COM,398433102,1301343,21351,SH,SOLE,21351,0,0
1202,GROCERY OUTLET HLDG CORP,COM,39874R101,44861,1664,SH,OTR,0,1664,0
1203,GROCERY OUTLET HLDG CORP,COM,39874R101,22736015,843324,SH,SOLE,843324,0,0
1204,GROUP 1 AUTOMOTIVE INC,COM,398905109,7948229,26082,SH,SOLE,26082,0,0
1205,GROUPON INC,COM NEW,399473206,2275582,177226,SH,SOLE,177226,0,0
1206,GRUPO AEROPORTUARIO DEL SURE,SPON ADR SER B,40051E202,551756,1875,SH,SOLE,1875,0,0
1207,GRUPO AEROPUERTO DEL PACIFIC,SPON ADR B,400506101,420353,2399,SH,SOLE,2399,0,0
1208,GRUPO FINANCIERO GALICIA S.A,SPONSORED ADR,399909100,690600,40000,SH,SOLE,40000,0,0
1209,GRUPO FINANCIERO GALICIA S.A,SPONSORED ADR,399909100,7420117,429778,SH,SOLE,429778,0,0
1210,GRUPO SUPERVIELLE S.A.,SPONSORED ADR,40054A108,3411671,840313,SH,SOLE,840313,0,0
1211,GSK PLC,SPONSORED ADR,37733W204,1705687,46025,SH,SOLE,46025,0,0
1212,GUARDANT HEALTH INC,COM,40131M109,10901,403,SH,OTR,0,403,0
1213,GUARDANT HEALTH INC,COM,40131M109,10833390,400495,SH,SOLE,400495,0,0
1214,GUIDEWIRE SOFTWARE INC,COM,40171V100,269438,2471,SH,OTR,0,2471,0
1215,GUIDEWIRE SOFTWARE INC,COM,40171V100,15992570,146667,SH,SOLE,146667,0,0
1216,GULFPORT ENERGY CORP,COMMON SHARES,402635502,13320,100,SH,OTR,0,100,0
1217,GULFPORT ENERGY CORP,COMMON SHARES,402635502,17325590,130072,SH,SOLE,130072,0,0
1218,GXO LOGISTICS INCORPORATED,COMMON STOCK,36262G101,6814998,111429,SH,SOLE,111429,0,0
1219,HAEMONETICS CORP MASS,COM,405024100,15392,180,SH,OTR,0,180,0
1220,HAEMONETICS CORP MASS,COM,405024100,3913451,45766,SH,SOLE,45766,0,0
1221,HAIN CELESTIAL GROUP INC,COM,405217100,124731,11391,SH,OTR,0,11391,0
1222,HAIN CELESTIAL GROUP INC,COM,405217100,3608397,329534,SH,SOLE,329534,0,0
1223,HALLIBURTON CO,COM,406216101,1559041,43127,SH,SOLE,43127,0,0
1224,HALLIBURTON CO,COM,406216101,4410300,122000,SH,SOLE,122000,0,0
1225,HALOZYME THERAPEUTICS INC,COM,40637H109,142666,3860,SH,OTR,0,3860,0
1226,HALOZYME THERAPEUTICS INC,COM,40637H109,3421572,92575,SH,SOLE,92575,0,0
1227,HAMILTON BEACH BRANDS HLDG C,COM CL A,40701T104,361868,20690,SH,SOLE,20690,0,0
1228,HAMILTON INSURANCE GROUP LTD,CL B,G42706104,12527382,837952,SH,SOLE,837952,0,0
1229,HANCOCK WHITNEY CORPORATION,COM,410120109,38143053,784998,SH,SOLE,784998,0,0
1230,HANOVER BANCORP INC,COM NEW,410710206,195434,11079,SH,SOLE,11079,0,0
1231,HANOVER INS GROUP INC,COM,410867105,143276,1180,SH,OTR,0,1180,0
1232,HANOVER INS GROUP INC,COM,410867105,3578855,29475,SH,SOLE,29475,0,0
1233,HARTFORD FINL SVCS GROUP INC,COM,416515104,594812,7400,SH,SOLE,7400,0,0
1234,HARTFORD FINL SVCS GROUP INC,COM,416515104,1012788,12600,SH,SOLE,12600,0,0
1235,HASHICORP INC,COM CL A,418100103,322521,13643,SH,OTR,0,13643,0
1236,HASHICORP INC,COM CL A,418100103,721185,30507,SH,SOLE,30507,0,0
1237,HAWAIIAN ELEC INDUSTRIES,COM,419870100,172224,12137,SH,SOLE,12137,0,0
1238,HAWAIIAN ELEC INDUSTRIES,COM,419870100,183945,12963,SH,OTR,0,12963,0
1239,HAWAIIAN HOLDINGS INC,COM,419879101,2141900,150838,SH,SOLE,150838,0,0
1240,HAWKINS INC,COM,420261109,30562,434,SH,OTR,0,434,0
1241,HAWKINS INC,COM,420261109,1960282,27837,SH,SOLE,27837,0,0
1242,HAWTHORN BANCSHARES INC,COM,420476103,285032,11235,SH,SOLE,11235,0,0
1243,HCA HEALTHCARE INC,COM,40412C101,243612,900,SH,SOLE,900,0,0
1244,HCA HEALTHCARE INC,COM,40412C101,559766,2068,SH,OTR,0,2068,0
1245,HCA HEALTHCARE INC,COM,40412C101,63352113,234048,SH,SOLE,234048,0,0
1246,HDFC BANK LTD,SPONSORED ADS,40415F101,1229992,18328,SH,SOLE,18328,0,0
1247,HEALTH CATALYST INC,COM,42225T107,27817,3004,SH,OTR,0,3004,0
1248,HEALTH CATALYST INC,COM,42225T107,2564779,276974,SH,SOLE,276974,0,0
1249,HEALTHCARE SVCS GROUP INC,COM,421906108,7446,718,SH,OTR,0,718,0
1250,HEALTHCARE SVCS GROUP INC,COM,421906108,623278,60104,SH,SOLE,60104,0,0
1251,HEALTHPEAK PROPERTIES INC,COM,42250P103,743134,37532,SH,OTR,0,37532,0
1252,HEALTHPEAK PROPERTIES INC,COM,42250P103,19216256,970518,SH,SOLE,970518,0,0
1253,HECLA MNG CO,COM,422704106,20271937,4214540,SH,SOLE,4214540,0,0
1254,HEICO CORP NEW,COM,422806109,1409138,7878,SH,SOLE,7878,0,0
1255,HEIDRICK & STRUGGLES INTL IN,COM,422819102,236240,8000,SH,SOLE,8000,0,0
1256,HELIX ENERGY SOLUTIONS GRP I,COM,42330P107,287316,27949,SH,OTR,0,27949,0
1257,HELIX ENERGY SOLUTIONS GRP I,COM,42330P107,3033237,295062,SH,SOLE,295062,0,0
1258,HELLO GROUP INC,ADS,423403104,489822,70478,SH,SOLE,70478,0,0
1259,HENRY JACK & ASSOC INC,COM,426281101,184490,1129,SH,OTR,0,1129,0
1260,HENRY JACK & ASSOC INC,COM,426281101,92249847,564530,SH,SOLE,564530,0,0
1261,HENRY SCHEIN INC,COM,806407102,33219277,438770,SH,SOLE,438770,0,0
1262,HERBALIFE LTD,COM SHS,G4412G101,1669063,109375,SH,SOLE,109375,0,0
