,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
935,FTAI AVIATION LTD,SHS,G3730V105,21090199,204303,SH,SOLE,204303,0,0
936,FTAI INFRASTRUCTURE INC,COMMON STOCK,35953C106,3507776,406463,SH,SOLE,406463,0,0
937,FTC SOLAR INC,COM,30320C103,5296,15004,SH,SOLE,15004,0,0
938,FTI CONSULTING INC,COM,302941109,3297393,15299,SH,SOLE,15299,0,0
939,FUBOTV INC,COM,35953D104,854174,688850,SH,SOLE,688850,0,0
940,FUELCELL ENERGY INC,COM,35952H601,82878,129740,SH,SOLE,129740,0,0
941,FULCRUM THERAPEUTICS INC,COM,359616109,70475,11367,SH,SOLE,11367,0,0
942,FULLER H B CO,COM,359694106,19569004,254275,SH,SOLE,254275,0,0
943,FULTON FINL CORP PA,COM,360271100,17291125,1018323,SH,SOLE,1018323,0,0
944,FUNKO INC,COM CL A,361008105,1694229,173589,SH,SOLE,173589,0,0
945,G III APPAREL GROUP LTD,COM,36237H101,7141310,263809,SH,SOLE,263809,0,0
946,GALLAGHER ARTHUR J & CO,COM,363576109,17537654,67632,SH,SOLE,67632,0,0
947,GAMING & LEISURE PPTYS INC,COM,36467J108,222252,4916,SH,SOLE,4916,0,0
948,GAOTU TECHEDU INC,SPONSORED ADS,36257Y109,804908,164267,SH,SOLE,164267,0,0
949,GARMIN LTD,SHS,H2906T109,238841,1466,SH,SOLE,1466,0,0
950,GARRETT MOTION INC,COM,366505105,11460812,1334204,SH,SOLE,1334204,0,0
951,GDS HLDGS LTD,SPONSORED ADS,36165L108,3252633,350122,SH,SOLE,350122,0,0
952,GE AEROSPACE,COM NEW,369604301,667674,4200,SH,SOLE,4200,0,0
953,GE AEROSPACE,COM NEW,369604301,3020430,19000,SH,SOLE,19000,0,0
954,GE AEROSPACE,COM NEW,369604301,30309379,190661,SH,SOLE,190661,0,0
955,GE VERNOVA INC,COM,36828A101,16079749,93754,SH,SOLE,93754,0,0
956,GENCO SHIPPING & TRADING LTD,SHS,Y2685T131,2117276,99356,SH,SOLE,99356,0,0
957,GENERAC HLDGS INC,COM,368736104,290884,2200,SH,SOLE,2200,0,0
958,GENERAC HLDGS INC,COM,368736104,477975,3615,SH,SOLE,3615,0,0
959,GENERAC HLDGS INC,COM,368736104,1533752,11600,SH,SOLE,11600,0,0
960,GENERAL DYNAMICS CORP,COM,369550108,377182,1300,SH,SOLE,1300,0,0
961,GENERAL DYNAMICS CORP,COM,369550108,1305630,4500,SH,SOLE,4500,0,0
962,GENERAL DYNAMICS CORP,COM,369550108,66399990,228855,SH,SOLE,228855,0,0
963,GENERAL MTRS CO,COM,37045V100,8237358,177300,SH,SOLE,177300,0,0
964,GENERAL MTRS CO,COM,37045V100,112540058,2422300,SH,SOLE,2422300,0,0
965,GENERAL MTRS CO,COM,37045V100,179221541,3857545,SH,SOLE,3857545,0,0
966,GENIUS SPORTS LIMITED,SHARES CL A,G3934V109,717498,131651,SH,SOLE,131651,0,0
967,GENPACT LIMITED,SHS,G3922B107,3862800,120000,SH,SOLE,120000,0,0
968,GENTEX CORP,COM,371901109,6507412,193041,SH,SOLE,193041,0,0
969,GENUINE PARTS CO,COM,372460105,6198811,44815,SH,SOLE,44815,0,0
970,GEO GROUP INC NEW,COM,36162J106,20195732,1406388,SH,SOLE,1406388,0,0
971,GEOPARK LTD,USD SHS,G38327105,677356,61859,SH,SOLE,61859,0,0
972,GERDAU SA,SPON ADR REP PFD,373737105,74072,22446,SH,SOLE,22446,0,0
973,GERMAN AMERN BANCORP INC,COM,373865104,426851,12075,SH,SOLE,12075,0,0
974,GERON CORP,COM,374163103,9226914,2176159,SH,SOLE,2176159,0,0
975,GETTY RLTY CORP NEW,COM,374297109,11513254,431855,SH,SOLE,431855,0,0
976,GEVO INC,COM PAR,374396406,23342,41891,SH,SOLE,41891,0,0
977,GIBRALTAR INDS INC,COM,374689107,616744,8997,SH,SOLE,8997,0,0
978,GILEAD SCIENCES INC,COM,375558103,240135,3500,SH,SOLE,3500,0,0
979,GILEAD SCIENCES INC,COM,375558103,2216103,32300,SH,SOLE,32300,0,0
980,GILEAD SCIENCES INC,COM,375558103,10208688,148793,SH,SOLE,148793,0,0
981,GINKGO BIOWORKS HOLDINGS INC,CL A SHS,37611X100,175061,523664,SH,SOLE,523664,0,0
982,GITLAB INC,CLASS A COM,37637K108,437536,8800,SH,SOLE,8800,0,0
983,GITLAB INC,CLASS A COM,37637K108,4151620,83500,SH,SOLE,83500,0,0
984,GITLAB INC,CLASS A COM,37637K108,14283064,287270,SH,SOLE,287270,0,0
985,GLADSTONE COMMERCIAL CORP,COM,376536108,450447,31566,SH,SOLE,31566,0,0
986,GLOBAL E ONLINE LTD,SHS,M5216V106,5168983,142514,SH,SOLE,142514,0,0
987,GLOBAL NET LEASE INC,COM NEW,379378201,2164663,294512,SH,SOLE,294512,0,0
988,GLOBAL PMTS INC,COM,37940X102,3655260,37800,SH,SOLE,37800,0,0
989,GLOBAL PMTS INC,COM,37940X102,16187580,167400,SH,SOLE,167400,0,0
990,GLOBAL PMTS INC,COM,37940X102,64820428,670325,SH,SOLE,670325,0,0
991,GLOBAL SHIP LEASE INC NEW,COM CL A,Y27183600,700547,24333,SH,SOLE,24333,0,0
992,GLOBANT S A,COM,L44385109,8833496,49554,SH,SOLE,49554,0,0
993,GLOBE LIFE INC,COM,37959E102,46753718,568227,SH,SOLE,568227,0,0
994,GLYCOMIMETICS INC,COM,38000Q102,183040,650000,SH,SOLE,650000,0,0
995,GODADDY INC,CL A,380237107,401527,2874,SH,SOLE,2874,0,0
996,GOGO INC,COM,38046C109,2162114,224752,SH,SOLE,224752,0,0
997,GOLD FIELDS LTD,SPONSORED ADR,38059T106,1501846,100795,SH,SOLE,100795,0,0
998,GOLDEN OCEAN GROUP LTD,SHS NEW,G39637205,2984457,216265,SH,SOLE,216265,0,0
999,GOLDMAN SACHS GROUP INC,COM,38141G104,1973924,4364,SH,SOLE,4364,0,0
1000,GOLDMAN SACHS GROUP INC,COM,38141G104,4432736,9800,SH,SOLE,9800,0,0
1001,GOLDMAN SACHS GROUP INC,COM,38141G104,69521584,153700,SH,SOLE,153700,0,0
1002,GOOSEHEAD INS INC,COM CL A,38267D109,6544541,113937,SH,SOLE,113937,0,0
1003,GORMAN RUPP CO,COM,383082104,517501,14097,SH,SOLE,14097,0,0
1004,GRAINGER W W INC,COM,384802104,4420976,4900,SH,SOLE,4900,0,0
1005,GRAINGER W W INC,COM,384802104,28550483,31644,SH,SOLE,31644,0,0
1006,GRAN TIERRA ENERGY INC,COM,38500T200,213378,22066,SH,SOLE,22066,0,0
1007,GRAND CANYON ED INC,COM,38526M106,2482283,17742,SH,SOLE,17742,0,0
1008,GRANITE CONSTR INC,COM,387328107,2478800,40000,SH,SOLE,40000,0,0
1009,GRANITE PT MTG TR INC,COM STK,38741L107,2515201,846869,SH,SOLE,846869,0,0
1010,GRANITE REAL ESTATE INVT TR,UNIT 99/99/9999,387437114,11196770,226000,SH,SOLE,226000,0,0
1011,GRAY TELEVISION INC,COM,389375106,966966,185955,SH,SOLE,185955,0,0
1012,GREAT LAKES DREDGE & DOCK CO,COM,390607109,484744,55210,SH,SOLE,55210,0,0
1013,GREEN BRICK PARTNERS INC,COM,392709101,43925919,767399,SH,SOLE,767399,0,0
1014,GREEN DOT CORP,CL A,39304D102,409365,43319,SH,SOLE,43319,0,0
1015,GREEN PLAINS INC,COM,393222104,20645707,1301747,SH,SOLE,1301747,0,0
1016,GREENBRIER COS INC,COM,393657101,15030993,303350,SH,SOLE,303350,0,0
1017,GREIF INC,CL A,397624107,2669711,46454,SH,SOLE,46454,0,0
1018,GRIFFON CORP,COM,398433102,7328063,114752,SH,SOLE,114752,0,0
1019,GRINDR INC,COM,39854F101,165522,13523,SH,SOLE,13523,0,0
1020,GRITSTONE BIO INC,COM,39868T105,11520,18644,SH,SOLE,18644,0,0
1021,GROUP 1 AUTOMOTIVE INC,COM,398905109,10129221,34073,SH,SOLE,34073,0,0
1022,GROUPON INC,COM NEW,399473206,948967,62024,SH,SOLE,62024,0,0
1023,GRUPO FINANCIERO GALICIA S.A,SPONSORED ADR,399909100,370509,12124,SH,SOLE,12124,0,0
1024,GRUPO SUPERVIELLE S.A.,SPONSORED ADR,40054A108,1447184,213449,SH,SOLE,213449,0,0
1025,GSK PLC,SPONSORED ADR,37733W204,434011,11273,SH,SOLE,11273,0,0
1026,GUIDEWIRE SOFTWARE INC,COM,40171V100,5350132,38800,SH,SOLE,38800,0,0
1027,GULFPORT ENERGY CORP,COMMON SHARES,402635502,40783741,270091,SH,SOLE,270091,0,0
1028,H & E EQUIPMENT SERVICES INC,COM,404030108,292582,6624,SH,SOLE,6624,0,0
1029,HALLADOR ENERGY COMPANY,COM,40609P105,3127246,402477,SH,SOLE,402477,0,0
1030,HALLIBURTON CO,COM,406216101,2034502,60228,SH,SOLE,60228,0,0
1031,HALLIBURTON CO,COM,406216101,6563454,194300,SH,SOLE,194300,0,0
1032,HALOZYME THERAPEUTICS INC,COM,40637H109,3083847,58897,SH,SOLE,58897,0,0
1033,HAMILTON INSURANCE GROUP LTD,CL B,G42706104,5679015,341082,SH,SOLE,341082,0,0
1034,HAMILTON LANE INC,CL A,407497106,33535657,271368,SH,SOLE,271368,0,0
1035,HANCOCK WHITNEY CORPORATION,COM,410120109,28888698,603987,SH,SOLE,603987,0,0
1036,HANESBRANDS INC,COM,410345102,154334,31305,SH,SOLE,31305,0,0
1037,HANOVER INS GROUP INC,COM,410867105,30071104,239725,SH,SOLE,239725,0,0
1038,HARTFORD FINL SVCS GROUP INC,COM,416515104,382052,3800,SH,SOLE,3800,0,0
1039,HARTFORD FINL SVCS GROUP INC,COM,416515104,713834,7100,SH,SOLE,7100,0,0
1040,HARTFORD FINL SVCS GROUP INC,COM,416515104,101608941,1010632,SH,SOLE,1010632,0,0
1041,HASHICORP INC,COM CL A,418100103,10107000,300000,SH,SOLE,300000,0,0
1042,HASHICORP INC,COM CL A,418100103,67021033,1989345,SH,SOLE,1989345,0,0
1043,HAWAIIAN HOLDINGS INC,COM,419879101,3107500,250000,SH,SOLE,250000,0,0
1044,HAWAIIAN HOLDINGS INC,COM,419879101,18645000,1500000,SH,SOLE,1500000,0,0
1045,HAWAIIAN HOLDINGS INC,COM,419879101,32582759,2621300,SH,SOLE,2621300,0,0
1046,HAWKINS INC,COM,420261109,780962,8582,SH,SOLE,8582,0,0
1047,HCA HEALTHCARE INC,COM,40412C101,629709,1960,SH,SOLE,1960,0,0
1048,HCI GROUP INC,COM,40416E103,383612,4162,SH,SOLE,4162,0,0
1049,HDFC BANK LTD,SPONSORED ADS,40415F101,585578,29000,SH,SOLE,29000,0,0
1050,HEALTH CATALYST INC,COM,42225T107,165233,25858,SH,SOLE,25858,0,0
1051,HEALTHPEAK PROPERTIES INC,COM,42250P103,55870839,2850553,SH,SOLE,2850553,0,0
1052,HEALTHSTREAM INC,COM,42222N103,453961,16271,SH,SOLE,16271,0,0
1053,HEARTLAND EXPRESS INC,COM,422347104,299681,24305,SH,SOLE,24305,0,0
1054,HEARTLAND FINL USA INC,COM,42234Q102,19911066,447943,SH,SOLE,447943,0,0
1055,HECLA MNG CO,COM,422704106,4568943,942050,SH,SOLE,942050,0,0
1056,HEICO CORP NEW,COM,422806109,38322729,171382,SH,SOLE,171382,0,0
1057,HELIX ENERGY SOLUTIONS GRP I,COM,42330P107,19496181,1632846,SH,SOLE,1632846,0,0
1058,HENRY JACK & ASSOC INC,COM,426281101,33849818,203890,SH,SOLE,203890,0,0
1059,HERBALIFE LTD,COM SHS,G4412G101,5662550,545000,SH,SOLE,545000,0,0
1060,HERITAGE FINL CORP WASH,COM,42722X106,739969,41041,SH,SOLE,41041,0,0
1061,HERITAGE INSURANCE HLDGS INC,COM,42727J102,162224,22913,SH,SOLE,22913,0,0
1062,HERON THERAPEUTICS INC,COM,427746102,94038,26868,SH,SOLE,26868,0,0
1063,HERTZ GLOBAL HLDGS INC,COM NEW,42806J700,1015846,287775,SH,SOLE,287775,0,0
1064,HESS CORP,COM,42809H107,2375072,16100,SH,SOLE,16100,0,0
1065,HESS CORP,COM,42809H107,80059104,542700,SH,SOLE,542700,0,0
1066,HESS CORP,COM,42809H107,270615556,1834433,SH,SOLE,1834433,0,0
1067,HESS MIDSTREAM LP,CL A SHS,428103105,8004447,219661,SH,SOLE,219661,0,0
1068,HEWLETT PACKARD ENTERPRISE C,COM,42824C109,3175500,150000,SH,SOLE,150000,0,0
1069,HEWLETT PACKARD ENTERPRISE C,COM,42824C109,11585240,547248,SH,SOLE,547248,0,0
1070,HEXCEL CORP NEW,COM,428291108,546750,8755,SH,SOLE,8755,0,0
1071,HF SINCLAIR CORP,COM,403949100,31845260,597024,SH,SOLE,597024,0,0
1072,HIGHPEAK ENERGY INC,COM,43114Q105,904944,64363,SH,SOLE,64363,0,0
1073,HIGHWOODS PPTYS INC,COM,431284108,1124908,42821,SH,OTR,42821,0,0
1074,HILLTOP HOLDINGS INC,COM,432748101,1761377,56310,SH,SOLE,56310,0,0
1075,HILTON WORLDWIDE HLDGS INC,COM,43300A203,3915381,17944,SH,SOLE,17944,0,0
1076,HIMAX TECHNOLOGIES INC,SPONSORED ADR,43289P106,598454,75372,SH,SOLE,75372,0,0
1077,HOLDCO NUVO GROUP D G LTD,*W EXP 05/01/202,M53051112,3195,150000,SH,SOLE,150000,0,0
1078,HOLLYSYS AUTOMATION TCHNGY L,SHS,G45667105,3246000,150000,SH,SOLE,150000,0,0
1079,HOLLYSYS AUTOMATION TCHNGY L,SHS,G45667105,4598651,212507,SH,SOLE,212507,0,0
1080,HOME BANCSHARES INC,COM,436893200,11454413,478064,SH,SOLE,478064,0,0
1081,HOME DEPOT INC,COM,437076102,5025904,14600,SH,SOLE,14600,0,0
1082,HOME DEPOT INC,COM,437076102,57035060,165684,SH,SOLE,165684,0,0
1083,HOME DEPOT INC,COM,437076102,182481624,530100,SH,SOLE,530100,0,0
1084,HONEYWELL INTL INC,COM,438516106,3263532,15283,SH,SOLE,15283,0,0
1085,HONEYWELL INTL INC,COM,438516106,34721604,162600,SH,SOLE,162600,0,0
1086,HONEYWELL INTL INC,COM,438516106,35383578,165700,SH,SOLE,165700,0,0
1087,HORMEL FOODS CORP,COM,440452100,38512193,1263109,SH,SOLE,1263109,0,0
1088,HOWARD HUGHES HOLDINGS INC,COM,44267T102,20871781,321996,SH,SOLE,321996,0,0
1089,HOWMET AEROSPACE INC,COM,443201108,633228,8157,SH,SOLE,8157,0,0
1090,HP INC,COM,40434L105,4731202,135100,SH,SOLE,135100,0,0
1091,HP INC,COM,40434L105,10260860,293000,SH,SOLE,293000,0,0
1092,HUB GROUP INC,CL A,443320106,30176414,700962,SH,SOLE,700962,0,0
1093,HUBBELL INC,COM,443510607,33981234,92977,SH,SOLE,92977,0,0
1094,HUBSPOT INC,COM,443573100,1002643,1700,SH,SOLE,1700,0,0
1095,HUBSPOT INC,COM,443573100,23709558,40200,SH,SOLE,40200,0,0
1096,HUBSPOT INC,COM,443573100,103576561,175616,SH,SOLE,175616,0,0
1097,HUBSPOT INC,NOTE  0.375% 6/0,443573AD2,47072700,22500000,PRN,SOLE,22500000,0,0
1098,HUDSON PAC PPTYS INC,COM,444097109,14880793,3093720,SH,SOLE,3093720,0,0
1099,HUMANA INC,COM,444859102,28322670,75800,SH,SOLE,75800,0,0
1100,HUMANA INC,COM,444859102,36505605,97700,SH,SOLE,97700,0,0
1101,HUMANA INC,COM,444859102,122089764,326749,SH,SOLE,326749,0,0
1102,HUNTINGTON BANCSHARES INC,COM,446150104,26321185,1997055,SH,SOLE,1997055,0,0
1103,HUNTSMAN CORP,COM,447011107,54558810,2396083,SH,SOLE,2396083,0,0
1104,HURON CONSULTING GROUP INC,COM,447462102,698661,7093,SH,SOLE,7093,0,0
1105,HUYA INC,ADS REP SHS A,44852D108,160417,40612,SH,SOLE,40612,0,0
1106,HYATT HOTELS CORP,COM CL A,448579102,51104065,336388,SH,SOLE,336388,0,0
1107,HYSTER-YALE INC,CL A,449172105,694999,9967,SH,SOLE,9967,0,0
1108,I3 VERTICALS INC,COM CL A,46571Y107,705986,31974,SH,SOLE,31974,0,0
1109,IBOTTA INC,CLASS A COM SHS,451051106,869977,11575,SH,SOLE,11575,0,0
1110,ICICI BANK LIMITED,ADR,45104G104,237740,8252,SH,SOLE,8252,0,0
1111,ICL GROUP LTD,SHS,M53213100,298761,69804,SH,SOLE,69804,0,0
1112,ICON PLC,SHS,G4705A100,41411268,132106,SH,SOLE,132106,0,0
1113,ICU MED INC,COM,44930G107,4965413,41814,SH,SOLE,41814,0,0
1114,IDEXX LABS INC,COM,45168D104,500354,1027,SH,SOLE,1027,0,0
1115,IMMERSION CORP,COM,452521107,507594,53942,SH,SOLE,53942,0,0
1116,IMMUNITYBIO INC,COM,45256X103,1309479,207196,SH,SOLE,207196,0,0
1117,IMMUNOME INC,COM,45257U108,4540428,375242,SH,SOLE,375242,0,0
1118,IMPERIAL OIL LTD,COM NEW,453038408,16409042,240444,SH,SOLE,240444,0,0
1119,INARI MED INC,COM,45332Y109,4010269,83287,SH,SOLE,83287,0,0
1120,INCYTE CORP,COM,45337C102,341230,5629,SH,SOLE,5629,0,0
1121,INDEPENDENT BANK GROUP INC,COM,45384B106,14803923,325218,SH,SOLE,325218,0,0
1122,INDEPENDENT BK CORP MASS,COM,453836108,2592502,51114,SH,SOLE,51114,0,0
1123,INDIVIOR PLC,ORD,G4766E116,924047,57323,SH,SOLE,57323,0,0
1124,INDUSTRIAL LOGISTICS PPTYS T,COM SHS BEN INT,456237106,144352,39226,SH,SOLE,39226,0,0
1125,INFINERA CORP,COM,45667G103,595206,97735,SH,SOLE,97735,0,0
1126,INFINERA CORP,NOTE  3.750% 8/0,45667GAG8,5509150,5000000,PRN,SOLE,5000000,0,0
1127,INFORMATICA INC,COM CL A,45674M101,342521,11092,SH,SOLE,11092,0,0
1128,INFOSYS LTD,SPONSORED ADR,456788108,5586000,300000,SH,SOLE,300000,0,0
1129,ING GROEP N.V.,SPONSORED ADR,456837103,1635293,95408,SH,SOLE,95408,0,0
1130,INGEVITY CORP,COM,45688C107,330797,7568,SH,SOLE,7568,0,0
1131,INGLES MKTS INC,CL A,457030104,1440124,20990,SH,SOLE,20990,0,0
1132,INMODE LTD,SHS,M5425M103,4432648,243018,SH,SOLE,243018,0,0
1133,INNOSPEC INC,COM,45768S105,1954329,15813,SH,SOLE,15813,0,0
1134,INNOVATE CORP,COM,45784J105,39324,65041,SH,SOLE,65041,0,0
1135,INNOVIVA INC,COM,45781M101,848716,51751,SH,SOLE,51751,0,0
1136,INOTIV INC,COM,45783Q100,27690,16681,SH,SOLE,16681,0,0
1137,INSIGHT ENTERPRISES INC,COM,45765U103,25437885,128241,SH,SOLE,128241,0,0
1138,INSMED INC,COM PAR $.01,457669307,10770049,160747,SH,SOLE,160747,0,0
1139,INSPERITY INC,COM,45778Q107,3380060,37058,SH,SOLE,37058,0,0
1140,INSPIRE MED SYS INC,COM,457730109,42169565,315098,SH,SOLE,315098,0,0
1141,INSTALLED BLDG PRODS INC,COM,45780R101,220078,1070,SH,SOLE,1070,0,0
1142,INSTRUCTURE HLDGS INC,COM,457790103,653233,27904,SH,SOLE,27904,0,0
1143,INSULET CORP,COM,45784P101,1009000,5000,SH,SOLE,5000,0,0
1144,INSULET CORP,COM,45784P101,1493320,7400,SH,SOLE,7400,0,0
1145,INSULET CORP,COM,45784P101,35868134,177741,SH,SOLE,177741,0,0
1146,INTEGRAL AD SCIENCE HLDNG CO,COM,45828L108,740615,76195,SH,SOLE,76195,0,0
1147,INTEL CORP,COM,458140100,2719166,87800,SH,SOLE,87800,0,0
1148,INTEL CORP,COM,458140100,2822575,91139,SH,SOLE,91139,0,0
1149,INTEL CORP,COM,458140100,5277288,170400,SH,SOLE,170400,0,0
1150,INTELLIA THERAPEUTICS INC,COM,45826J105,7776670,347483,SH,SOLE,347483,0,0
1151,INTER & CO INC,CLASS A COM,G4R20B107,463495,75365,SH,SOLE,75365,0,0
1152,INTER PARFUMS INC,COM,458334109,219181,1889,SH,SOLE,1889,0,0
1153,INTERCONTINENTAL EXCHANGE IN,COM,45866F104,205178535,1498857,SH,SOLE,1498857,0,0
1154,INTERDIGITAL INC,COM,45867G101,7024022,60261,SH,SOLE,60261,0,0
1155,INTERNATIONAL BUSINESS MACHS,COM,459200101,1283635,7422,SH,SOLE,7422,0,0
1156,INTERNATIONAL BUSINESS MACHS,COM,459200101,15063945,87100,SH,SOLE,87100,0,0
1157,INTERNATIONAL BUSINESS MACHS,COM,459200101,79159215,457700,SH,SOLE,457700,0,0
1158,INTERNATIONAL FLAVORS&FRAGRA,COM,459506101,103709301,1089269,SH,SOLE,1089269,0,0
1159,INTERNATIONAL GAME TECHNOLOG,SHS USD,G4863A108,19798528,967670,SH,SOLE,967670,0,0
1160,INTERNATIONAL MNY EXPRESS IN,COM,46005L101,298700,14333,SH,SOLE,14333,0,0
1161,INTERNATIONAL PAPER CO,COM,460146103,12945000,300000,SH,SOLE,300000,0,0
1162,INTERNATIONAL PAPER CO,COM,460146103,18123000,420000,SH,SOLE,420000,0,0
1163,INTERNATIONAL PAPER CO,COM,460146103,257982933,5978747,SH,SOLE,5978747,0,0
1164,INTRA-CELLULAR THERAPIES INC,COM,46116X101,27855842,406714,SH,SOLE,406714,0,0
1165,INTUIT,COM,461202103,1248699,1900,SH,SOLE,1900,0,0
1166,INTUIT,COM,461202103,15297877,23277,SH,SOLE,23277,0,0
1167,INTUIT,COM,461202103,24316770,37000,SH,SOLE,37000,0,0
1168,INTUITIVE SURGICAL INC,COM NEW,46120E602,1379035,3100,SH,SOLE,3100,0,0
1169,INTUITIVE SURGICAL INC,COM NEW,46120E602,82209615,184803,SH,SOLE,184803,0,0
1170,INVENTRUST PPTYS CORP,COM NEW,46124J201,8804507,355594,SH,SOLE,355594,0,0
1171,INVESCO EXCH TRADED FD TR II,SR LN ETF,46138G508,15697860,746096,SH,SOLE,746096,0,0
1172,INVESCO EXCH TRADED FD TR II,VAR RATE PFD,46138G870,4755677,198484,SH,SOLE,198484,0,0
1173,INVESCO EXCHANGE TRADED FD T,S&P500 EQL WGT,46137V357,67944401,413589,SH,SOLE,413589,0,0
1174,INVESCO EXCHANGE TRADED FD T,S&P500 EQL WGT,46137V357,8214000,50000,SH,SOLE,50000,0,0
1175,INVESCO LTD,SHS,G491BT108,6096245,407503,SH,SOLE,407503,0,0
1176,INVESCO QQQ TR,UNIT SER 1,46090E103,109272055,228073,SH,SOLE,228073,0,0
1177,INVESCO QQQ TR,UNIT SER 1,46090E103,599701987,1251700,SH,SOLE,1251700,0,0
1178,INVESCO QQQ TR,UNIT SER 1,46090E103,698734024,1458400,SH,SOLE,1458400,0,0
1179,INVITATION HOMES INC,COM,46187W107,18971059,528589,SH,OTR,528589,0,0
1180,IONIS PHARMACEUTICALS INC,COM,462222100,51345119,1077321,SH,SOLE,1077321,0,0
1181,IOVANCE BIOTHERAPEUTICS INC,COM,462260100,36415291,4540560,SH,SOLE,4540560,0,0
1182,IPG PHOTONICS CORP,COM,44980X109,2494653,29561,SH,SOLE,29561,0,0
1183,IQIYI INC,SPONSORED ADS,46267X108,45093,12287,SH,SOLE,12287,0,0
1184,IRHYTHM TECHNOLOGIES INC,COM,450056106,4246183,39448,SH,SOLE,39448,0,0
1185,IRIS ENERGY LTD,ORDINARY SHARES,Q4982L109,1613183,142886,SH,SOLE,142886,0,0
1186,IROBOT CORP,COM,462726100,954646,104791,SH,SOLE,104791,0,0
1187,IRON MTN INC DEL,COM,46284V101,1832639,20449,SH,SOLE,20449,0,0
1188,ISHARES BITCOIN TR,SHS,46438F101,409680,12000,SH,SOLE,12000,0,0
1189,ISHARES INC,MSCI BRAZIL ETF,464286400,4696579,171847,SH,SOLE,171847,0,0
1190,ISHARES INC,MSCI CDA ETF,464286509,564807,15228,SH,SOLE,15228,0,0
1191,ISHARES INC,MSCI HONG KG ETF,464286871,1188122,77655,SH,SOLE,77655,0,0
1192,ISHARES INC,MSCI STH KOR ETF,464286772,6020535,91096,SH,SOLE,91096,0,0
1193,ISHARES INC,MSCI TAIWAN ETF,46434G772,14631300,270000,SH,SOLE,270000,0,0
1194,ISHARES INC,MSCI BRAZIL ETF,464286400,3416250,125000,SH,SOLE,125000,0,0
1195,ISHARES INC,MSCI BRAZIL ETF,464286400,20934780,766000,SH,SOLE,766000,0,0
1196,ISHARES TR,20 YR TR BD ETF,464287432,29894857,325723,SH,SOLE,325723,0,0
1197,ISHARES TR,BROAD USD HIGH,46435U853,741999,20452,SH,SOLE,20452,0,0
1198,ISHARES TR,CORE S&P MCP ETF,464287507,591053287,10100022,SH,SOLE,10100022,0,0
1199,ISHARES TR,CORE S&P SCP ETF,464287804,20132502,188754,SH,SOLE,188754,0,0
1200,ISHARES TR,CORE S&P500 ETF,464287200,564741,1032,SH,SOLE,1032,0,0
1201,ISHARES TR,CORE US AGGBD ET,464287226,4989592,51402,SH,SOLE,51402,0,0
1202,ISHARES TR,IBOXX HI YD ETF,464288513,124018981,1607713,SH,SOLE,1607713,0,0
1203,ISHARES TR,IBOXX INV CP ETF,464287242,3668432,34246,SH,SOLE,34246,0,0
1204,ISHARES TR,ISHS 5-10YR INVT,464288638,23771671,463747,SH,SOLE,463747,0,0
1205,ISHARES TR,MSCI EMG MKT ETF,464287234,19734502,463360,SH,SOLE,463360,0,0
1206,ISHARES TR,MSCI INDIA ETF,46429B598,12670539,227152,SH,SOLE,227152,0,0
1207,ISHARES TR,MSCI SAUDI ARBIA,46434V423,457991,11275,SH,SOLE,11275,0,0
1208,ISHARES TR,NATIONAL MUN ETF,464288414,1460587,13708,SH,SOLE,13708,0,0
1209,ISHARES TR,PFD AND INCM SEC,464288687,2290151,72588,SH,SOLE,72588,0,0
1210,ISHARES TR,RUS 1000 VAL ETF,464287598,3167503,18155,SH,SOLE,18155,0,0
1211,ISHARES TR,RUS 2000 GRW ETF,464287648,2529739,9636,SH,SOLE,9636,0,0
1212,ISHARES TR,RUSSELL 2000 ETF,464287655,208979743,1030015,SH,SOLE,1030015,0,0
1213,ISHARES TR,U.S. TECH ETF,464287721,266084,1768,SH,SOLE,1768,0,0
1214,ISHARES TR,US HOME CONS ETF,464288752,5387408,53309,SH,SOLE,53309,0,0
1215,ISHARES TR,USD INV GRDE ETF,464288620,5256887,104698,SH,SOLE,104698,0,0
1216,ISHARES TR,RUSSELL 2000 ETF,464287655,1392778983,6864700,SH,SOLE,6864700,0,0
1217,ISHARES TR,MSCI EMG MKT ETF,464287234,86666391,2034900,SH,SOLE,2034900,0,0
1218,ISHARES TR,CHINA LG-CAP ETF,464287184,6715816,258400,SH,SOLE,258400,0,0
1219,ISHARES TR,20 YR TR BD ETF,464287432,8654854,94300,SH,SOLE,94300,0,0
1220,ISHARES TR,U.S. REAL ES ETF,464287739,7703572,87800,SH,SOLE,87800,0,0
1221,ISHARES TR,ISHARES BIOTECH,464287556,34315000,250000,SH,SOLE,250000,0,0
1222,ISHARES TR,MSCI EAFE ETF,464287465,313320,4000,SH,SOLE,4000,0,0
1223,ISHARES TR,IBOXX HI YD ETF,464288513,127527848,1653200,SH,SOLE,1653200,0,0
1224,ISHARES TR,RUSSELL 2000 ETF,464287655,996169611,4909900,SH,SOLE,4909900,0,0
1225,ISHARES TR,MSCI EMG MKT ETF,464287234,30123907,707300,SH,SOLE,707300,0,0
1226,ISHARES TR,CHINA LG-CAP ETF,464287184,13234108,509200,SH,SOLE,509200,0,0
