,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
950,FUSION PHARMACEUTICALS INC,COM,36118A100,10382222,486971,SH,SOLE,486971,0,0
951,FUTU HLDGS LTD,SPON ADS CL A,36118L106,1662297,30698,SH,SOLE,30698,0,0
952,G1 THERAPEUTICS INC,COM,3621LQ109,67452,15614,SH,SOLE,15614,0,0
953,GALLAGHER ARTHUR J & CO,COM,363576109,72180547,288676,SH,SOLE,288676,0,0
954,GAMESTOP CORP NEW,CL A,36467W109,1086022,86743,SH,SOLE,86743,0,0
955,GAMING & LEISURE PPTYS INC,COM,36467J108,226480,4916,SH,SOLE,4916,0,0
956,GAOTU TECHEDU INC,SPONSORED ADS,36257Y109,305643,46663,SH,SOLE,46663,0,0
957,GAP INC,COM,364760108,24345632,883689,SH,SOLE,883689,0,0
958,GARMIN LTD,SHS,H2906T109,446610,3000,SH,SOLE,3000,0,0
959,GARMIN LTD,SHS,H2906T109,9593629,64443,SH,SOLE,64443,0,0
960,GARTNER INC,COM,366651107,64524435,135365,SH,SOLE,135365,0,0
961,GATES INDL CORP PLC,ORD SHS,G39108108,17206151,971550,SH,SOLE,971550,0,0
962,GCM GROSVENOR INC,COM CL A,36831E108,190804,19752,SH,SOLE,19752,0,0
963,GDS HLDGS LTD,SPONSORED ADS,36165L108,2739082,411892,SH,SOLE,411892,0,0
964,GE VERNOVA LLC,COM,36828A101,1393483,10190,SH,SOLE,10190,0,0
965,GENEDX HOLDINGS CORP,COM CL A,81663L200,140063,15341,SH,SOLE,15341,0,0
966,GENERAC HLDGS INC,COM,368736104,277508,2200,SH,SOLE,2200,0,0
967,GENERAC HLDGS INC,COM,368736104,1463224,11600,SH,SOLE,11600,0,0
968,GENERAC HLDGS INC,COM,368736104,39924698,316511,SH,SOLE,316511,0,0
969,GENERAL DYNAMICS CORP,COM,369550108,338988,1200,SH,SOLE,1200,0,0
970,GENERAL DYNAMICS CORP,COM,369550108,1271205,4500,SH,SOLE,4500,0,0
971,GENERAL DYNAMICS CORP,COM,369550108,157023196,555854,SH,SOLE,555854,0,0
972,GENERAL ELECTRIC CO,COM NEW,369604301,228189,1300,SH,SOLE,1300,0,0
973,GENERAL ELECTRIC CO,COM NEW,369604301,2650503,15100,SH,SOLE,15100,0,0
974,GENERAL ELECTRIC CO,COM NEW,369604301,65379835,372471,SH,SOLE,372471,0,0
975,GENERAL MTRS CO,COM,37045V100,897930,19800,SH,SOLE,19800,0,0
976,GENERAL MTRS CO,COM,37045V100,105742595,2331700,SH,SOLE,2331700,0,0
977,GENERAL MTRS CO,COM,37045V100,224639456,4953461,SH,SOLE,4953461,0,0
978,GENIUS SPORTS LIMITED,SHARES CL A,G3934V109,742774,130083,SH,SOLE,130083,0,0
979,GENPACT LIMITED,SHS,G3922B107,6590000,200000,SH,SOLE,200000,0,0
980,GENTHERM INC,COM,37253A103,501637,8712,SH,SOLE,8712,0,0
981,GENUINE PARTS CO,COM,372460105,109031523,703747,SH,SOLE,703747,0,0
982,GEO GROUP INC NEW,COM,36162J106,17455469,1236223,SH,SOLE,1236223,0,0
983,GEOPARK LTD,USD SHS,G38327105,728822,75919,SH,SOLE,75919,0,0
984,GEOSPACE TECHNOLOGIES CORP,COM,37364X109,160575,12174,SH,SOLE,12174,0,0
985,GERON CORP,COM,374163103,10357271,3138567,SH,SOLE,3138567,0,0
986,GETTY IMAGES HOLDINGS INC,CL A COM,374275105,334266,80546,SH,SOLE,80546,0,0
987,GETTY RLTY CORP NEW,COM,374297109,10480383,383195,SH,SOLE,383195,0,0
988,GEVO INC,COM PAR,374396406,38613,50232,SH,SOLE,50232,0,0
989,GFL ENVIRONMENTAL INC,SUB VTG SHS,36168Q104,11003286,318936,SH,SOLE,318936,0,0
990,GIGACLOUD TECHNOLOGY INC,CLASS A ORD,G38644103,213199,7979,SH,SOLE,7979,0,0
991,GILDAN ACTIVEWEAR INC,COM,375916103,3113792,83862,SH,SOLE,83862,0,0
992,GILEAD SCIENCES INC,COM,375558103,5391200,73600,SH,SOLE,73600,0,0
993,GILEAD SCIENCES INC,COM,375558103,8431734,115109,SH,SOLE,115109,0,0
994,GILEAD SCIENCES INC,COM,375558103,15470400,211200,SH,SOLE,211200,0,0
995,GITLAB INC,CLASS A COM,37637K108,816480,14000,SH,SOLE,14000,0,0
996,GITLAB INC,CLASS A COM,37637K108,1557144,26700,SH,SOLE,26700,0,0
997,GITLAB INC,CLASS A COM,37637K108,16966046,290913,SH,SOLE,290913,0,0
998,GLADSTONE COMMERCIAL CORP,COM,376536108,306930,22177,SH,SOLE,22177,0,0
999,GLAUKOS CORP,COM,377322102,1568514,16635,SH,SOLE,16635,0,0
1000,GLOBAL E ONLINE LTD,SHS,M5216V106,3091531,85049,SH,SOLE,85049,0,0
1001,GLOBAL MED REIT INC,COM NEW,37954A204,326139,37273,SH,SOLE,37273,0,0
1002,GLOBAL PMTS INC,COM,37940X102,629004,4706,SH,OTR,0,4706,0
1003,GLOBAL PMTS INC,COM,37940X102,2713298,20300,SH,SOLE,20300,0,0
1004,GLOBAL PMTS INC,COM,37940X102,2713298,20300,SH,SOLE,20300,0,0
1005,GLOBAL PMTS INC,COM,37940X102,118803958,888852,SH,SOLE,888852,0,0
1006,GLOBAL SHIP LEASE INC NEW,COM CL A,Y27183600,821480,40467,SH,SOLE,40467,0,0
1007,GLOBAL X FDS,GLOBAL X SILVER,37954Y848,576660,21000,SH,SOLE,21000,0,0
1008,GLOBE LIFE INC,COM,37959E102,5434014,46696,SH,SOLE,46696,0,0
1009,GLYCOMIMETICS INC,COM,38000Q102,121671,40557,SH,SOLE,40557,0,0
1010,GLYCOMIMETICS INC,COM,38000Q102,989700,329900,SH,SOLE,329900,0,0
1011,GODADDY INC,CL A,380237107,473177,3987,SH,SOLE,3987,0,0
1012,GOGO INC,COM,38046C109,2383463,271465,SH,SOLE,271465,0,0
1013,GOLD FIELDS LTD,SPONSORED ADR,38059T106,14539731,915024,SH,SOLE,915024,0,0
1014,GOLDEN OCEAN GROUP LTD,SHS NEW,G39637205,208164,16062,SH,SOLE,16062,0,0
1015,GOLDMAN SACHS GROUP INC,COM,38141G104,3884517,9300,SH,SOLE,9300,0,0
1016,GOLDMAN SACHS GROUP INC,COM,38141G104,39555243,94700,SH,SOLE,94700,0,0
1017,GOLDMAN SACHS GROUP INC,COM,38141G104,121878183,291791,SH,SOLE,291791,0,0
1018,GOOSEHEAD INS INC,COM CL A,38267D109,26749262,401520,SH,SOLE,401520,0,0
1019,GOSSAMER BIO INC,COM,38341P102,115682,98036,SH,SOLE,98036,0,0
1020,GRAB HOLDINGS LIMITED,CLASS A ORD,G4124C109,127070,40468,SH,SOLE,40468,0,0
1021,GRAHAM CORP,COM,384556106,453530,16625,SH,SOLE,16625,0,0
1022,GRAINGER W W INC,COM,384802104,5900340,5800,SH,SOLE,5800,0,0
1023,GRAINGER W W INC,COM,384802104,40389862,39703,SH,SOLE,39703,0,0
1024,GRAND CANYON ED INC,COM,38526M106,6049086,44410,SH,SOLE,44410,0,0
1025,GRANITE CONSTR INC,COM,387328107,3396893,59459,SH,SOLE,59459,0,0
1026,GRANITE PT MTG TR INC,COM STK,38741L107,3129902,656164,SH,SOLE,656164,0,0
1027,GRAY TELEVISION INC,COM,389375106,588664,93143,SH,SOLE,93143,0,0
1028,GREEN BRICK PARTNERS INC,COM,392709101,19863252,329790,SH,SOLE,329790,0,0
1029,GREEN PLAINS INC,COM,393222104,2250778,97352,SH,SOLE,97352,0,0
1030,GREENBRIER COS INC,COM,393657101,19535156,374955,SH,SOLE,374955,0,0
1031,GREIF INC,CL A,397624107,344007,4982,SH,SOLE,4982,0,0
1032,GRID DYNAMICS HLDGS INC,CL A,39813G109,136874,11137,SH,SOLE,11137,0,0
1033,GRIFFON CORP,COM,398433102,411731,5614,SH,SOLE,5614,0,0
1034,GROCERY OUTLET HLDG CORP,COM,39874R101,41436293,1439760,SH,SOLE,1439760,0,0
1035,GROUP 1 AUTOMOTIVE INC,COM,398905109,5454181,18664,SH,SOLE,18664,0,0
1036,GRUPO AEROPUERTO DEL PACIFIC,SPON ADR B,400506101,492121,3016,SH,SOLE,3016,0,0
1037,GRUPO FINANCIERO GALICIA S.A,SPONSORED ADR,399909100,1016800,40000,SH,SOLE,40000,0,0
1038,GRUPO FINANCIERO GALICIA S.A,SPONSORED ADR,399909100,2033270,79987,SH,SOLE,79987,0,0
1039,GRUPO SUPERVIELLE S.A.,SPONSORED ADR,40054A108,2212060,387401,SH,SOLE,387401,0,0
1040,GSK PLC,SPONSORED ADR,37733W204,15995740,373122,SH,SOLE,373122,0,0
1041,GUARDANT HEALTH INC,COM,40131M109,2073707,100519,SH,SOLE,100519,0,0
1042,GUIDEWIRE SOFTWARE INC,COM,40171V100,10672546,91445,SH,SOLE,91445,0,0
1043,GULFPORT ENERGY CORP,COMMON SHARES,402635502,43979520,274666,SH,SOLE,274666,0,0
1044,GXO LOGISTICS INCORPORATED,COMMON STOCK,36262G101,9567345,177964,SH,SOLE,177964,0,0
1045,GYRE THERAPEUTICS INC,COM,403783103,244353,13979,SH,SOLE,13979,0,0
1046,HACKETT GROUP INC,COM,404609109,275173,11324,SH,SOLE,11324,0,0
1047,HAEMONETICS CORP MASS,COM,405024100,7739026,90674,SH,SOLE,90674,0,0
1048,HAIN CELESTIAL GROUP INC,COM,405217100,3214457,408964,SH,SOLE,408964,0,0
1049,HALEON PLC,SPON ADS,405552100,1135852,133787,SH,SOLE,133787,0,0
1050,HALLIBURTON CO,COM,406216101,2284507,57953,SH,SOLE,57953,0,0
1051,HALLIBURTON CO,COM,406216101,5664654,143700,SH,SOLE,143700,0,0
1052,HALOZYME THERAPEUTICS INC,COM,40637H109,16085686,395420,SH,SOLE,395420,0,0
1053,HAMILTON BEACH BRANDS HLDG C,COM CL A,40701T104,253709,10415,SH,SOLE,10415,0,0
1054,HAMILTON INSURANCE GROUP LTD,CL B,G42706104,3656778,262511,SH,SOLE,262511,0,0
1055,HAMILTON LANE INC,CL A,407497106,31260229,277228,SH,SOLE,277228,0,0
1056,HANCOCK WHITNEY CORPORATION,COM,410120109,44697566,970842,SH,SOLE,970842,0,0
1057,HANESBRANDS INC,COM,410345102,17335289,2988843,SH,SOLE,2988843,0,0
1058,HANNON ARMSTRONG SUST INFR C,COM,41068X100,468174,16485,SH,SOLE,16485,0,0
1059,HANOVER INS GROUP INC,COM,410867105,4872571,35783,SH,SOLE,35783,0,0
1060,HARBOR ETF TRUST,DIVIDEND GTH LEA,41151J703,7011761,481908,SH,OTR,0,481908,0
1061,HARBOR ETF TRUST,HUMAN CAP LARGE,41151J877,2355393,74452,SH,OTR,0,74452,0
1062,HARLEY DAVIDSON INC,COM,412822108,21471222,490883,SH,SOLE,490883,0,0
1063,HARMONY GOLD MINING CO LTD,SPONSORED ADR,413216300,618739,75733,SH,SOLE,75733,0,0
1064,HARROW INC,COM,415858109,343358,25953,SH,SOLE,25953,0,0
1065,HARTFORD FINL SVCS GROUP INC,COM,416515104,762570,7400,SH,SOLE,7400,0,0
1066,HARTFORD FINL SVCS GROUP INC,COM,416515104,1939813,18824,SH,SOLE,18824,0,0
1067,HARTFORD FINL SVCS GROUP INC,COM,416515104,14179680,137600,SH,SOLE,137600,0,0
1068,HASHICORP INC,COM CL A,418100103,2821234,104684,SH,SOLE,104684,0,0
1069,HAWAIIAN ELEC INDUSTRIES,COM,419870100,413564,36696,SH,SOLE,36696,0,0
1070,HAWAIIAN HOLDINGS INC,COM,419879101,8925395,669572,SH,SOLE,669572,0,0
1071,HAYWARD HLDGS INC,COM,421298100,1881706,122907,SH,SOLE,122907,0,0
1072,HCA HEALTHCARE INC,COM,40412C101,400236,1200,SH,SOLE,1200,0,0
1073,HCA HEALTHCARE INC,COM,40412C101,3255586,9761,SH,SOLE,9761,0,0
1074,HDFC BANK LTD,SPONSORED ADS,40415F101,711659,12715,SH,SOLE,12715,0,0
1075,HDFC BANK LTD,SPONSORED ADS,40415F101,1623130,29000,SH,SOLE,29000,0,0
1076,HEALTHCARE RLTY TR,CL A COM,42226K105,23265996,1644240,SH,SOLE,1644240,0,0
1077,HEALTHCARE SVCS GROUP INC,COM,421906108,230306,18454,SH,SOLE,18454,0,0
1078,HEALTHPEAK PROPERTIES INC,COM,42250P103,50696813,2703830,SH,SOLE,2703830,0,0
1079,HEARTLAND EXPRESS INC,COM,422347104,141286,11833,SH,SOLE,11833,0,0
1080,HEARTLAND FINL USA INC,COM,42234Q102,1041916,29642,SH,SOLE,29642,0,0
1081,HEICO CORP NEW,COM,422806109,35958042,188262,SH,SOLE,188262,0,0
1082,HEIDRICK & STRUGGLES INTL IN,COM,422819102,278839,8284,SH,SOLE,8284,0,0
1083,HELIOS TECHNOLOGIES INC,COM,42328H109,1677484,37536,SH,SOLE,37536,0,0
1084,HELIX ENERGY SOLUTIONS GRP I,COM,42330P107,37007402,3413967,SH,SOLE,3413967,0,0
1085,HELLO GROUP INC,ADS,423403104,706332,113741,SH,SOLE,113741,0,0
1086,HENRY JACK & ASSOC INC,COM,426281101,63528023,365671,SH,SOLE,365671,0,0
1087,HERITAGE COMM CORP,COM,426927109,200952,23421,SH,SOLE,23421,0,0
1088,HERITAGE INSURANCE HLDGS INC,COM,42727J102,175927,16519,SH,SOLE,16519,0,0
1089,HERSHEY CO,COM,427866108,17400554,89463,SH,SOLE,89463,0,0
1090,HESS CORP,COM,42809H107,111640896,731400,SH,SOLE,731400,0,0
1091,HESS CORP,COM,42809H107,182526912,1195800,SH,SOLE,1195800,0,0
1092,HESS CORP,COM,42809H107,257570078,1687435,SH,SOLE,1687435,0,0
1093,HESS MIDSTREAM LP,CL A SHS,428103105,2441882,67586,SH,SOLE,67586,0,0
1094,HEWLETT PACKARD ENTERPRISE C,COM,42824C109,636737,35913,SH,OTR,0,35913,0
1095,HEWLETT PACKARD ENTERPRISE C,COM,42824C109,37374769,2107996,SH,SOLE,2107996,0,0
1096,HEXCEL CORP NEW,COM,428291108,492102,6755,SH,SOLE,6755,0,0
1097,HF SINCLAIR CORP,COM,403949100,990732,16411,SH,SOLE,16411,0,0
1098,HIGHPEAK ENERGY INC,COM,43114Q105,470466,29833,SH,SOLE,29833,0,0
1099,HILLMAN SOLUTIONS CORP,COM,431636109,586956,55165,SH,SOLE,55165,0,0
1100,HILLTOP HOLDINGS INC,COM,432748101,386614,12344,SH,SOLE,12344,0,0
1101,HILTON WORLDWIDE HLDGS INC,COM,43300A203,57595833,270010,SH,SOLE,270010,0,0
1102,HIMAX TECHNOLOGIES INC,SPONSORED ADR,43289P106,456414,85311,SH,SOLE,85311,0,0
1103,HIRERIGHT HOLDINGS CORPORATI,COM,433537107,2916902,204408,SH,SOLE,204408,0,0
1104,HOLLYSYS AUTOMATION TCHNGY L,SHS,G45667105,4993983,195230,SH,SOLE,195230,0,0
1105,HOLLYSYS AUTOMATION TCHNGY L,SHS,G45667105,5561092,217400,SH,SOLE,217400,0,0
1106,HOME BANCSHARES INC,COM,436893200,740982,30158,SH,SOLE,30158,0,0
1107,HOME DEPOT INC,COM,437076102,13621636,35510,SH,SOLE,35510,0,0
1108,HOME DEPOT INC,COM,437076102,24435320,63700,SH,SOLE,63700,0,0
1109,HOME DEPOT INC,COM,437076102,239980160,625600,SH,SOLE,625600,0,0
1110,HONDA MOTOR LTD,ADR ECH CNV IN 3,438128308,3621846,97283,SH,SOLE,97283,0,0
1111,HONEST CO INC,COM,438333106,1255180,309921,SH,SOLE,309921,0,0
1112,HONEYWELL INTL INC,COM,438516106,4212551,20524,SH,SOLE,20524,0,0
1113,HONEYWELL INTL INC,COM,438516106,22844325,111300,SH,SOLE,111300,0,0
1114,HONEYWELL INTL INC,COM,438516106,23254825,113300,SH,SOLE,113300,0,0
1115,HOPE BANCORP INC,COM,43940T109,190329,16536,SH,SOLE,16536,0,0
1116,HORACE MANN EDUCATORS CORP N,COM,440327104,453904,12271,SH,SOLE,12271,0,0
1117,HORIZON BANCORP INC,COM,440407104,159387,12423,SH,SOLE,12423,0,0
1118,HORMEL FOODS CORP,COM,440452100,34265609,982104,SH,SOLE,982104,0,0
1119,HOWARD HUGHES HOLDINGS INC,COM,44267T102,24654635,339502,SH,SOLE,339502,0,0
1120,HP INC,COM,40434L105,902641,29869,SH,SOLE,29869,0,0
1121,HP INC,COM,40434L105,1423362,47100,SH,SOLE,47100,0,0
1122,HSBC HLDGS PLC,SPON ADR NEW,404280406,244268,6206,SH,SOLE,6206,0,0
1123,HUB GROUP INC,CL A,443320106,8996329,208152,SH,SOLE,208152,0,0
1124,HUBBELL INC,COM,443510607,5672488,13667,SH,SOLE,13667,0,0
1125,HUBSPOT INC,COM,443573100,32499041,51869,SH,SOLE,51869,0,0
1126,HUBSPOT INC,NOTE 0.375% 6/0,443573AD2,56145922,25000000,PRN,SOLE,25000000,0,0
1127,HUDBAY MINERALS INC,COM,443628102,893857,127694,SH,SOLE,127694,0,0
1128,HUDSON PAC PPTYS INC,COM,444097109,17146809,2658420,SH,SOLE,2658420,0,0
1129,HUMANA INC,COM,444859102,624096,1800,SH,SOLE,1800,0,0
1130,HUMANA INC,COM,444859102,4715392,13600,SH,SOLE,13600,0,0
1131,HUMANA INC,COM,444859102,111549879,321729,SH,SOLE,321729,0,0
1132,HUNT J B TRANS SVCS INC,COM,445658107,298875,1500,SH,SOLE,1500,0,0
1133,HUNTINGTON BANCSHARES INC,COM,446150104,84260330,6040167,SH,SOLE,6040167,0,0
1134,HUNTINGTON INGALLS INDS INC,COM,446413106,993913,3410,SH,SOLE,3410,0,0
1135,HURON CONSULTING GROUP INC,COM,447462102,328991,3405,SH,SOLE,3405,0,0
1136,HUT 8 CORP,COM,44812J104,602983,54618,SH,SOLE,54618,0,0
1137,HYATT HOTELS CORP,COM CL A,448579102,29331931,183761,SH,SOLE,183761,0,0
1138,IAMGOLD CORP,COM,450913108,5991356,1799206,SH,SOLE,1799206,0,0
1139,ICF INTL INC,COM,44925C103,4322629,28697,SH,SOLE,28697,0,0
1140,ICHOR HOLDINGS,SHS,G4740B105,373108,9661,SH,SOLE,9661,0,0
1141,ICL GROUP LTD,SHS,M53213100,468689,87117,SH,SOLE,87117,0,0
1142,ICON PLC,SHS,G4705A100,20806055,61932,SH,SOLE,61932,0,0
1143,ICU MED INC,COM,44930G107,7444574,69368,SH,SOLE,69368,0,0
1144,IDACORP INC,COM,451107106,16474506,177355,SH,SOLE,177355,0,0
1145,IDENTIV INC,COM NEW,45170X205,308801,38990,SH,SOLE,38990,0,0
1146,IDEX CORP,COM,45167R104,507074,2078,SH,OTR,0,2078,0
1147,IDEX CORP,COM,45167R104,28368057,116253,SH,SOLE,116253,0,0
1148,IDEXX LABS INC,COM,45168D104,2199675,4074,SH,SOLE,4074,0,0
1149,IDT CORP,CL B NEW,448947507,584996,15472,SH,SOLE,15472,0,0
1150,ILLINOIS TOOL WKS INC,COM,452308109,3104578,11570,SH,SOLE,11570,0,0
1151,ILLUMINA INC,COM,452327109,4983892,36294,SH,SOLE,36294,0,0
1152,ILLUMINA INC,COM,452327109,6866000,50000,SH,SOLE,50000,0,0
1153,IMMUNOME INC,COM,45257U108,3812764,154488,SH,SOLE,154488,0,0
1154,IMPERIAL OIL LTD,COM NEW,453038408,15920325,230737,SH,SOLE,230737,0,0
1155,IMPINJ INC,COM,453204109,8870434,69079,SH,SOLE,69079,0,0
1156,INARI MED INC,COM,45332Y109,17656064,367988,SH,SOLE,367988,0,0
1157,INCYTE CORP,COM,45337C102,457925,8038,SH,SOLE,8038,0,0
1158,INDEPENDENT BK CORP MASS,COM,453836108,557030,10708,SH,SOLE,10708,0,0
1159,INDIVIOR PLC,ORD,G4766E116,3802093,177502,SH,SOLE,177502,0,0
1160,INDUSTRIAL LOGISTICS PPTYS T,COM SHS BEN INT,456237106,433131,100963,SH,SOLE,100963,0,0
1161,INFINERA CORP,COM,45667G103,814146,135016,SH,SOLE,135016,0,0
1162,INFLARX NV,COM,N44821101,19302,12534,SH,SOLE,12534,0,0
1163,INFORMATICA INC,COM CL A,45674M101,5225920,149312,SH,SOLE,149312,0,0
1164,INFOSYS LTD,SPONSORED ADR,456788108,10758000,600000,SH,SOLE,600000,0,0
1165,ING GROEP N.V.,SPONSORED ADR,456837103,274806,16665,SH,SOLE,16665,0,0
1166,INGEVITY CORP,COM,45688C107,1387832,29095,SH,SOLE,29095,0,0
1167,INGLES MKTS INC,CL A,457030104,349661,4560,SH,SOLE,4560,0,0
1168,INGREDION INC,COM,457187102,7062414,60440,SH,SOLE,60440,0,0
1169,INMODE LTD,SHS,M5425M103,4649392,215150,SH,SOLE,215150,0,0
1170,INMUNE BIO INC,COM,45782T105,235552,20047,SH,SOLE,20047,0,0
1171,INNOSPEC INC,COM,45768S105,278768,2162,SH,SOLE,2162,0,0
1172,INNOVATIVE INDL PPTYS INC,COM,45781V101,1124134,10857,SH,SOLE,10857,0,0
1173,INNOVATOR ETFS TRUST,DEFINED WLT SHLD,45783Y855,4833723,165199,SH,OTR,0,165199,0
1174,INNOVID CORP,COMMON STOCK,457679108,263123,105672,SH,SOLE,105672,0,0
1175,INNOVIVA INC,COM,45781M101,1617391,106128,SH,SOLE,106128,0,0
1176,INOTIV INC,COM,45783Q100,768108,70211,SH,SOLE,70211,0,0
1177,INOVIO PHARMACEUTICALS INC,COM SHS,45773H409,308774,22246,SH,SOLE,22246,0,0
1178,INOZYME PHARMA INC,COM,45790W108,240371,31380,SH,SOLE,31380,0,0
1179,INSIGHT ENTERPRISES INC,COM,45765U103,31485341,169714,SH,SOLE,169714,0,0
1180,INSMED INC,COM PAR $.01,457669307,12219189,450394,SH,SOLE,450394,0,0
1181,INSMED INC,COM PAR $.01,457669307,14463003,533100,SH,SOLE,533100,0,0
1182,INSMED INC,NOTE 0.750% 6/0,457669AB5,59035894,54936000,PRN,SOLE,54936000,0,0
1183,INSPERITY INC,COM,45778Q107,5948425,54269,SH,SOLE,54269,0,0
1184,INSPIRE MED SYS INC,COM,457730109,665849,3100,SH,OTR,0,3100,0
1185,INSPIRE MED SYS INC,COM,457730109,15867611,73875,SH,SOLE,73875,0,0
1186,INTAPP INC,COM,45827U109,1150079,33530,SH,SOLE,33530,0,0
1187,INTEGRA LIFESCIENCES HLDGS C,COM NEW,457985208,7397741,208681,SH,SOLE,208681,0,0
1188,INTEGRA LIFESCIENCES HLDGS C,NOTE 0.500% 8/1,457985AM1,23926128,25000000,PRN,SOLE,25000000,0,0
1189,INTEL CORP,COM,458140100,679644,15387,SH,SOLE,15387,0,0
1190,INTEL CORP,COM,458140100,7411726,167800,SH,SOLE,167800,0,0
1191,INTEL CORP,COM,458140100,15397662,348600,SH,SOLE,348600,0,0
1192,INTELLIA THERAPEUTICS INC,COM,45826J105,5185663,188501,SH,SOLE,188501,0,0
1193,INTER & CO INC,CLASS A COM,G4R20B107,962506,168565,SH,SOLE,168565,0,0
1194,INTERACTIVE BROKERS GROUP IN,COM CL A,45841N107,25397492,227352,SH,SOLE,227352,0,0
1195,INTERDIGITAL INC,COM,45867G101,11226526,105453,SH,SOLE,105453,0,0
1196,INTERFACE INC,COM,458665304,697105,41445,SH,SOLE,41445,0,0
1197,INTERNATIONAL BUSINESS MACHS,COM,459200101,8232858,43113,SH,SOLE,43113,0,0
1198,INTERNATIONAL BUSINESS MACHS,COM,459200101,36797992,192700,SH,SOLE,192700,0,0
1199,INTERNATIONAL BUSINESS MACHS,COM,459200101,116447408,609800,SH,SOLE,609800,0,0
1200,INTERNATIONAL FLAVORS&FRAGRA,COM,459506101,367435,4273,SH,SOLE,4273,0,0
1201,INTERNATIONAL GAME TECHNOLOG,SHS USD,G4863A108,10063100,445467,SH,SOLE,445467,0,0
1202,INTERNATIONAL PAPER CO,COM,460146103,4682400,120000,SH,SOLE,120000,0,0
1203,INTERNATIONAL PAPER CO,COM,460146103,95130916,2438004,SH,SOLE,2438004,0,0
1204,INTRA-CELLULAR THERAPIES INC,COM,46116X101,28415873,410634,SH,SOLE,410634,0,0
1205,INTUIT,COM,461202103,520000,800,SH,SOLE,800,0,0
1206,INTUIT,COM,461202103,1950000,3000,SH,SOLE,3000,0,0
1207,INTUIT,COM,461202103,4572750,7035,SH,SOLE,7035,0,0
1208,INTUITIVE MACHINES INC,CLASS A COM,46125A100,79981,12797,SH,SOLE,12797,0,0
1209,INTUITIVE SURGICAL INC,COM NEW,46120E602,7103802,17800,SH,SOLE,17800,0,0
1210,INTUITIVE SURGICAL INC,COM NEW,46120E602,9697887,24300,SH,SOLE,24300,0,0
1211,INTUITIVE SURGICAL INC,COM NEW,46120E602,51524115,129104,SH,SOLE,129104,0,0
1212,INVENTRUST PPTYS CORP,COM NEW,46124J201,8163748,317532,SH,SOLE,317532,0,0
1213,INVESCO EXCH TRADED FD TR II,S&P SMALLCAP ENE,46138G474,1351661,24232,SH,SOLE,24232,0,0
1214,INVESCO EXCH TRADED FD TR II,S&P500 LOW VOL,46138E354,314924,4781,SH,SOLE,4781,0,0
1215,INVESCO EXCH TRADED FD TR II,SR LN ETF,46138G508,19947178,943129,SH,SOLE,943129,0,0
1216,INVESCO EXCH TRADED FD TR II,VAR RATE PFD,46138G870,1930671,81223,SH,SOLE,81223,0,0
1217,INVESCO EXCH TRADED FD TR II,KBW BK ETF,46138E628,9470990,176500,SH,SOLE,176500,0,0
1218,INVESCO EXCH TRD SLF IDX FD,RAFI STRATGIC US,46138J742,11293534,237959,SH,OTR,0,237959,0
1219,INVESCO EXCH TRD SLF IDX FD,RUSL 1000 DYNM,46138J619,10802380,195589,SH,OTR,0,195589,0
1220,INVESCO EXCHANGE TRADED FD T,S&P 500 TOP 50,46137V233,1147116,27228,SH,SOLE,27228,0,0
1221,INVESCO EXCHANGE TRADED FD T,S&P500 EQL WGT,46137V357,34906818,206098,SH,SOLE,206098,0,0
1222,INVESCO EXCHANGE TRADED FD T,S&P500 EQL WGT,46137V357,5081100,30000,SH,SOLE,30000,0,0
1223,INVESCO QQQ TR,UNIT SER 1,46090E103,12668049,28531,SH,SOLE,28531,0,0
1224,INVESCO QQQ TR,UNIT SER 1,46090E103,610291745,1374500,SH,SOLE,1374500,0,0
1225,INVESCO QQQ TR,UNIT SER 1,46090E103,641283643,1444300,SH,SOLE,1444300,0,0
1226,INVIVYD INC,COM,00534A102,356221,80230,SH,SOLE,80230,0,0
1227,IOVANCE BIOTHERAPEUTICS INC,COM,462260100,17796804,1200864,SH,SOLE,1200864,0,0
1228,IQIYI INC,SPONSORED ADS,46267X108,47655,11266,SH,SOLE,11266,0,0
1229,IRHYTHM TECHNOLOGIES INC,COM,450056106,16437780,141705,SH,SOLE,141705,0,0
1230,IRIS ENERGY LTD,ORDINARY SHARES,Q4982L109,826022,152967,SH,SOLE,152967,0,0
1231,IROBOT CORP,COM,462726100,832121,94991,SH,SOLE,94991,0,0
1232,IRON MTN INC DEL,COM,46284V101,5540506,69075,SH,SOLE,69075,0,0
1233,IRONWOOD PHARMACEUTICALS INC,COM CL A,46333X108,435500,50000,SH,SOLE,50000,0,0
1234,IRONWOOD PHARMACEUTICALS INC,NOTE 0.750% 6/1,46333XAF5,17894986,18000000,PRN,SOLE,18000000,0,0
1235,IRONWOOD PHARMACEUTICALS INC,NOTE 1.500% 6/1,46333XAH1,15016591,14750000,PRN,SOLE,14750000,0,0
1236,ISHARES INC,MSCI BRAZIL ETF,464286400,2705806,83461,SH,SOLE,83461,0,0
1237,ISHARES INC,MSCI CDA ETF,464286509,2470859,64547,SH,SOLE,64547,0,0
1238,ISHARES INC,MSCI JPN ETF NEW,46434G822,12804542,179461,SH,SOLE,179461,0,0
