,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
1018,FRESHWORKS INC,CLASS A COM,358054104,3984100,200005,SH,SOLE,200005,0,0
1019,FRONTDOOR INC,COM,35905A109,107677,3520,SH,OTR,0,3520,0
1020,FRONTDOOR INC,COM,35905A109,675794,22092,SH,SOLE,22092,0,0
1021,FRONTIER GROUP HLDGS INC,COM,35909R108,551697,113987,SH,SOLE,113987,0,0
1022,FTI CONSULTING INC,COM,302941109,1643691,9213,SH,SOLE,9213,0,0
1023,FUELCELL ENERGY INC,COM,35952H601,149046,116442,SH,SOLE,116442,0,0
1024,FULL HSE RESORTS INC,COM,359678109,501665,117486,SH,SOLE,117486,0,0
1025,FULL TRUCK ALLIANCE CO LTD,SPONSORED ADS,35969L108,6166146,875873,SH,SOLE,875873,0,0
1026,FUNKO INC,COM CL A,361008105,29736,3887,SH,OTR,0,3887,0
1027,FUNKO INC,COM CL A,361008105,117336,15338,SH,SOLE,15338,0,0
1028,GAMING & LEISURE PPTYS INC,COM,36467J108,2790849,61270,SH,SOLE,61270,0,0
1029,GAOTU TECHEDU INC,SPONSORED ADS,36257Y109,636133,230483,SH,SOLE,230483,0,0
1030,GAP INC,COM,364760108,13166509,1238618,SH,SOLE,1238618,0,0
1031,GARMIN LTD,SHS,H2906T109,315600,3000,SH,SOLE,3000,0,0
1032,GARMIN LTD,SHS,H2906T109,48557059,461569,SH,SOLE,461569,0,0
1033,GARRETT MOTION INC,COM,366505105,196992,24999,SH,SOLE,24999,0,0
1034,GATES INDL CORP PLC,ORD SHS,G39108108,160218,13800,SH,OTR,0,13800,0
1035,GATX CORP,COM,361448103,1861537,17105,SH,SOLE,17105,0,0
1036,GCM GROSVENOR INC,COM CL A,36831E108,91227,11756,SH,SOLE,11756,0,0
1037,GDS HLDGS LTD,SPONSORED ADS,36165L108,5932064,541741,SH,SOLE,541741,0,0
1038,GENCO SHIPPING & TRADING LTD,SHS,Y2685T131,2817124,201367,SH,SOLE,201367,0,0
1039,GENERAC HLDGS INC,COM,368736104,193840,1779,SH,OTR,0,1779,0
1040,GENERAC HLDGS INC,COM,368736104,6052510,55548,SH,SOLE,55548,0,0
1041,GENERAL DYNAMICS CORP,COM,369550108,67617,306,SH,OTR,0,306,0
1042,GENERAL DYNAMICS CORP,COM,369550108,109130454,493870,SH,SOLE,493870,0,0
1043,GENERAL ELECTRIC CO,COM NEW,369604301,213362,1930,SH,OTR,0,1930,0
1044,GENERAL ELECTRIC CO,COM NEW,369604301,6212910,56200,SH,SOLE,56200,0,0
1045,GENERAL ELECTRIC CO,COM NEW,369604301,99758109,902380,SH,SOLE,902380,0,0
1046,GENERAL MTRS CO,COM,37045V100,385386,11689,SH,OTR,0,11689,0
1047,GENERAL MTRS CO,COM,37045V100,3297000,100000,SH,SOLE,100000,0,0
1048,GENERAL MTRS CO,COM,37045V100,4298002,130361,SH,SOLE,130361,0,0
1049,GENERAL MTRS CO,COM,37045V100,8021601,243300,SH,SOLE,243300,0,0
1050,GENMAB A/S,SPONSORED ADS,372303206,936489,26552,SH,SOLE,26552,0,0
1051,GENTEX CORP,COM,371901109,30057849,923720,SH,SOLE,923720,0,0
1052,GERDAU SA,SPON ADR REP PFD,373737105,260490,54610,SH,SOLE,54610,0,0
1053,GETTY RLTY CORP NEW,COM,374297109,13706107,494270,SH,SOLE,494270,0,0
1054,GILEAD SCIENCES INC,COM,375558103,856414,11428,SH,SOLE,11428,0,0
1055,GILEAD SCIENCES INC,COM,375558103,9067740,121000,SH,SOLE,121000,0,0
1056,GILEAD SCIENCES INC,COM,375558103,12290160,164000,SH,SOLE,164000,0,0
1057,GINKGO BIOWORKS HOLDINGS INC,CL A SHS,37611X100,56910,31442,SH,SOLE,31442,0,0
1058,GITLAB INC,CLASS A COM,37637K108,151170,3343,SH,OTR,0,3343,0
1059,GITLAB INC,CLASS A COM,37637K108,5304035,117294,SH,SOLE,117294,0,0
1060,GLACIER BANCORP INC NEW,COM,37637Q105,7182,252,SH,OTR,0,252,0
1061,GLACIER BANCORP INC NEW,COM,37637Q105,9640296,338256,SH,SOLE,338256,0,0
1062,GLAUKOS CORP,COM,377322102,6261477,83209,SH,SOLE,83209,0,0
1063,GLOBAL E ONLINE LTD,SHS,M5216V106,751921,18921,SH,SOLE,18921,0,0
1064,GLOBAL NET LEASE INC,COM NEW,379378201,100770,10486,SH,OTR,0,10486,0
1065,GLOBAL NET LEASE INC,COM NEW,379378201,25206828,2622979,SH,SOLE,2622979,0,0
1066,GLOBAL PMTS INC,COM,37940X102,56080,486,SH,SOLE,486,0,0
1067,GLOBAL PMTS INC,COM,37940X102,240473,2084,SH,OTR,0,2084,0
1068,GLOBAL SHIP LEASE INC NEW,COM CL A,Y27183600,6786900,370060,SH,SOLE,370060,0,0
1069,GLOBAL X FDS,GLOBAL X URANIUM,37954Y871,13658337,505116,SH,SOLE,505116,0,0
1070,GLOBANT S A,COM,L44385109,2968,15,SH,OTR,0,15,0
1071,GLOBANT S A,COM,L44385109,1867308,9438,SH,SOLE,9438,0,0
1072,GLOBUS MED INC,CL A,379577208,283998,5720,SH,OTR,0,5720,0
1073,GLOBUS MED INC,CL A,379577208,25160237,506752,SH,SOLE,506752,0,0
1074,GMS INC,COM,36251C103,1088194,17011,SH,SOLE,17011,0,0
1075,GOLD FIELDS LTD,SPONSORED ADR,38059T106,1845114,169900,SH,SOLE,169900,0,0
1076,GOLDMAN SACHS BDC INC,SHS,38147U107,305993,21016,SH,SOLE,21016,0,0
1077,GOLDMAN SACHS GROUP INC,COM,38141G104,662671,2048,SH,OTR,0,2048,0
1078,GOLDMAN SACHS GROUP INC,COM,38141G104,6180187,19100,SH,SOLE,19100,0,0
1079,GOLDMAN SACHS GROUP INC,COM,38141G104,18400132,56866,SH,SOLE,56866,0,0
1080,GOLDMAN SACHS GROUP INC,COM,38141G104,22649900,70000,SH,SOLE,70000,0,0
1081,GOODRX HLDGS INC,COM CL A,38246G108,36978,6568,SH,OTR,0,6568,0
1082,GOODRX HLDGS INC,COM CL A,38246G108,291882,51844,SH,SOLE,51844,0,0
1083,GOODYEAR TIRE & RUBR CO,COM,382550101,12339485,992718,SH,SOLE,992718,0,0
1084,GOOSEHEAD INS INC,COM CL A,38267D109,109261,1466,SH,OTR,0,1466,0
1085,GOOSEHEAD INS INC,COM CL A,38267D109,12934682,173550,SH,SOLE,173550,0,0
1086,GRAF ACQUISITION CORP IV,*W EXP 05/31/202,384272118,55216,139893,SH,SOLE,139893,0,0
1087,GRAF ACQUISITION CORP IV,COM,384272100,2575980,310359,SH,SOLE,310359,0,0
1088,GRAFTECH INTL LTD,COM,384313508,1156737,302020,SH,SOLE,302020,0,0
1089,GRAHAM HLDGS CO,COM CL B,384637104,1166583,2001,SH,SOLE,2001,0,0
1090,GRAINGER W W INC,COM,384802104,29749,43,SH,OTR,0,43,0
1091,GRAINGER W W INC,COM,384802104,361140,522,SH,SOLE,522,0,0
1092,GRANITE CONSTR INC,COM,387328107,403468,10612,SH,SOLE,10612,0,0
1093,GRANITE PT MTG TR INC,COM STK,38741L107,3319342,680193,SH,SOLE,680193,0,0
1094,GRANITE RIDGE RESOURCES INC,COM,387432107,85089,13949,SH,SOLE,13949,0,0
1095,GRAPHIC PACKAGING HLDG CO,COM,388689101,215871,9689,SH,SOLE,9689,0,0
1096,GRAY TELEVISION INC,COM,389375106,596483,86197,SH,SOLE,86197,0,0
1097,GREAT LAKES DREDGE & DOCK CO,COM,390607109,25982,3260,SH,OTR,0,3260,0
1098,GREAT LAKES DREDGE & DOCK CO,COM,390607109,185988,23336,SH,SOLE,23336,0,0
1099,GREEN PLAINS INC,COM,393222104,28958548,962078,SH,SOLE,962078,0,0
1100,GRITSTONE BIO INC,COM,39868T105,142416,82800,SH,SOLE,82800,0,0
1101,GRITSTONE BIO INC,COM,39868T105,3505272,2037949,SH,SOLE,2037949,0,0
1102,GROUP 1 AUTOMOTIVE INC,COM,398905109,21408126,79670,SH,SOLE,79670,0,0
1103,GSK PLC,SPONSORED ADR,37733W204,40306520,1111904,SH,SOLE,1111904,0,0
1104,GUARDANT HEALTH INC,COM,40131M109,11945,403,SH,OTR,0,403,0
1105,GUARDANT HEALTH INC,COM,40131M109,23558761,794830,SH,SOLE,794830,0,0
1106,GUIDEWIRE SOFTWARE INC,COM,40171V100,118260,1314,SH,OTR,0,1314,0
1107,GUIDEWIRE SOFTWARE INC,COM,40171V100,38842920,431588,SH,SOLE,431588,0,0
1108,GXO LOGISTICS INCORPORATED,COMMON STOCK,36262G101,54545,930,SH,OTR,0,930,0
1109,GXO LOGISTICS INCORPORATED,COMMON STOCK,36262G101,11321679,193038,SH,SOLE,193038,0,0
1110,HAIN CELESTIAL GROUP INC,COM,405217100,49455,4769,SH,OTR,0,4769,0
1111,HAIN CELESTIAL GROUP INC,COM,405217100,2659024,256415,SH,SOLE,256415,0,0
1112,HALLIBURTON CO,COM,406216101,4050000,100000,SH,SOLE,100000,0,0
1113,HALLIBURTON CO,COM,406216101,5139450,126900,SH,SOLE,126900,0,0
1114,HALLIBURTON CO,COM,406216101,113289192,2797264,SH,SOLE,2797264,0,0
1115,HALOZYME THERAPEUTICS INC,COM,40637H109,147376,3858,SH,OTR,0,3858,0
1116,HALOZYME THERAPEUTICS INC,COM,40637H109,8026317,210113,SH,SOLE,210113,0,0
1117,HANESBRANDS INC,COM,410345102,46863,11834,SH,SOLE,11834,0,0
1118,HANMI FINL CORP,COM NEW,410495204,4220,260,SH,OTR,0,260,0
1119,HANMI FINL CORP,COM NEW,410495204,175544,10816,SH,SOLE,10816,0,0
1120,HANNON ARMSTRONG SUST INFR C,COM,41068X100,487600,23000,SH,SOLE,23000,0,0
1121,HARMONY BIOSCIENCES HLDGS IN,COM,413197104,64622,1972,SH,OTR,0,1972,0
1122,HARMONY BIOSCIENCES HLDGS IN,COM,413197104,8280258,252678,SH,SOLE,252678,0,0
1123,HARMONY GOLD MINING CO LTD,SPONSORED ADR,413216300,139725,37161,SH,SOLE,37161,0,0
1124,HASHICORP INC,COM CL A,418100103,213141,9336,SH,OTR,0,9336,0
1125,HAWKINS INC,COM,420261109,10005,170,SH,OTR,0,170,0
1126,HAWKINS INC,COM,420261109,633049,10757,SH,SOLE,10757,0,0
1127,HAYNES INTL INC,COM NEW,420877201,243300,5230,SH,SOLE,5230,0,0
1128,HAYWARD HLDGS INC,COM,421298100,13165367,933714,SH,SOLE,933714,0,0
1129,HCA HEALTHCARE INC,COM,40412C101,370938,1508,SH,OTR,0,1508,0
1130,HCA HEALTHCARE INC,COM,40412C101,437598,1779,SH,SOLE,1779,0,0
1131,HEALTH CATALYST INC,COM,42225T107,30400,3004,SH,OTR,0,3004,0
1132,HEALTH CATALYST INC,COM,42225T107,5029721,497008,SH,SOLE,497008,0,0
1133,HEALTHCARE RLTY TR,CL A COM,42226K105,5369543,351640,SH,SOLE,351640,0,0
1134,HEALTHCARE SVCS GROUP INC,COM,421906108,21966,2106,SH,OTR,0,2106,0
1135,HEALTHCARE SVCS GROUP INC,COM,421906108,1027428,98507,SH,SOLE,98507,0,0
1136,HEALTHPEAK PROPERTIES INC,COM,42250P103,762326,41521,SH,OTR,0,41521,0
1137,HEALTHPEAK PROPERTIES INC,COM,42250P103,38538283,2099035,SH,SOLE,2099035,0,0
1138,HEALTHSTREAM INC,COM,42222N103,13488,625,SH,OTR,0,625,0
1139,HEALTHSTREAM INC,COM,42222N103,198191,9184,SH,SOLE,9184,0,0
1140,HEARTLAND FINL USA INC,COM,42234Q102,7652,260,SH,OTR,0,260,0
1141,HEARTLAND FINL USA INC,COM,42234Q102,250155,8500,SH,SOLE,8500,0,0
1142,HEICO CORP NEW,COM,422806109,31249575,192982,SH,SOLE,192982,0,0
1143,HEIDRICK & STRUGGLES INTL IN,COM,422819102,592474,23680,SH,SOLE,23680,0,0
1144,HELEN OF TROY LTD,COM,G4388N106,3878651,33276,SH,SOLE,33276,0,0
1145,HELIX ENERGY SOLUTIONS GRP I,COM,42330P107,68137,6100,SH,SOLE,6100,0,0
1146,HELIX ENERGY SOLUTIONS GRP I,COM,42330P107,236458,21169,SH,OTR,0,21169,0
1147,HELLO GROUP INC,ADS,423403104,71042,10178,SH,SOLE,10178,0,0
1148,HENRY JACK & ASSOC INC,COM,426281101,8162,54,SH,OTR,0,54,0
1149,HENRY JACK & ASSOC INC,COM,426281101,43476932,287660,SH,SOLE,287660,0,0
1150,HERBALIFE LTD,COM SHS,G4412G101,3775845,269896,SH,SOLE,269896,0,0
1151,HERC HLDGS INC,COM,42704L104,6192135,52061,SH,SOLE,52061,0,0
1152,HERCULES CAPITAL INC,COM,427096508,12479,760,SH,OTR,0,760,0
1153,HERCULES CAPITAL INC,COM,427096508,616210,37528,SH,SOLE,37528,0,0
1154,HERITAGE CRYSTAL CLEAN INC,COM,42726M106,3409141,75174,SH,SOLE,75174,0,0
1155,HERSHA HOSPITALITY TR,PR SHS BEN INT,427825500,1799568,182512,SH,SOLE,182512,0,0
1156,HERSHEY CO,COM,427866108,54622,273,SH,SOLE,273,0,0
1157,HERSHEY CO,COM,427866108,380752,1903,SH,OTR,0,1903,0
1158,HERSHEY CO,COM,427866108,52020800,260000,SH,SOLE,260000,0,0
1159,HESS CORP,COM,42809H107,96543,631,SH,SOLE,631,0,0
1160,HESS CORP,COM,42809H107,1040400,6800,SH,OTR,0,6800,0
1161,HESS CORP,COM,42809H107,7803000,51000,SH,SOLE,51000,0,0
1162,HESS CORP,COM,42809H107,7940700,51900,SH,SOLE,51900,0,0
1163,HESS MIDSTREAM LP,CL A SHS,428103105,449214,15421,SH,OTR,0,15421,0
1164,HESS MIDSTREAM LP,CL A SHS,428103105,14846367,509659,SH,SOLE,509659,0,0
1165,HEWLETT PACKARD ENTERPRISE C,COM,42824C109,135868,7822,SH,OTR,0,7822,0
1166,HEWLETT PACKARD ENTERPRISE C,COM,42824C109,4342500,250000,SH,SOLE,250000,0,0
1167,HEWLETT PACKARD ENTERPRISE C,COM,42824C109,17733398,1020921,SH,SOLE,1020921,0,0
1168,HEXCEL CORP NEW,COM,428291108,46640,716,SH,OTR,0,716,0
1169,HEXCEL CORP NEW,COM,428291108,32477631,498582,SH,SOLE,498582,0,0
1170,HF SINCLAIR CORP,COM,403949100,76286,1340,SH,OTR,0,1340,0
1171,HF SINCLAIR CORP,COM,403949100,18086775,317702,SH,SOLE,317702,0,0
1172,HIBBETT INC,COM,428567101,7446147,156728,SH,SOLE,156728,0,0
1173,HIMALAYA SHIPPING LTD,ORD SHS,G4660A103,184979,38298,SH,SOLE,38298,0,0
1174,HIMAX TECHNOLOGIES INC,SPONSORED ADR,43289P106,276793,47396,SH,SOLE,47396,0,0
1175,HOLLYSYS AUTOMATION TCHNGY L,SHS,G45667105,4098944,206600,SH,SOLE,206600,0,0
1176,HOME BANCSHARES INC,COM,436893200,1885333,90035,SH,SOLE,90035,0,0
1177,HOME DEPOT INC,COM,437076102,405499,1342,SH,OTR,0,1342,0
1178,HOME DEPOT INC,COM,437076102,3142464,10400,SH,SOLE,10400,0,0
1179,HOME DEPOT INC,COM,437076102,52938432,175200,SH,SOLE,175200,0,0
1180,HOME DEPOT INC,COM,437076102,110741338,366499,SH,SOLE,366499,0,0
1181,HONEYWELL INTL INC,COM,438516106,201367,1090,SH,OTR,0,1090,0
1182,HONEYWELL INTL INC,COM,438516106,217122151,1175285,SH,SOLE,1175285,0,0
1183,HOPE BANCORP INC,COM,43940T109,102297,11559,SH,OTR,0,11559,0
1184,HOPE BANCORP INC,COM,43940T109,125378,14167,SH,SOLE,14167,0,0
1185,HORIZON THERAPEUTICS PUB L,SHS,G46188101,83990940,726000,SH,SOLE,726000,0,0
1186,HORIZON THERAPEUTICS PUB L,SHS,G46188101,158969629,1374100,SH,SOLE,1374100,0,0
1187,HORIZON THERAPEUTICS PUB L,SHS,G46188101,255992469,2212745,SH,SOLE,2212745,0,0
1188,HOSTESS BRANDS INC,CL A,44109J106,61166787,1836289,SH,SOLE,1836289,0,0
1189,HOULIHAN LOKEY INC,CL A,441593100,29565,276,SH,OTR,0,276,0
1190,HOULIHAN LOKEY INC,CL A,441593100,3365496,31418,SH,SOLE,31418,0,0
1191,HOWARD HUGHES HOLDINGS INC,COM,44267T102,22313,301,SH,OTR,0,301,0
1192,HOWARD HUGHES HOLDINGS INC,COM,44267T102,12171775,164195,SH,SOLE,164195,0,0
1193,HOWMET AEROSPACE INC,COM,443201108,22570,488,SH,OTR,0,488,0
1194,HOWMET AEROSPACE INC,COM,443201108,353350,7640,SH,SOLE,7640,0,0
1195,HP INC,COM,40434L105,569846,22173,SH,OTR,0,22173,0
1196,HSBC HLDGS PLC,SPON ADR NEW,404280406,4960280,125704,SH,SOLE,125704,0,0
1197,HUB GROUP INC,CL A,443320106,24347,310,SH,OTR,0,310,0
1198,HUB GROUP INC,CL A,443320106,10812523,137669,SH,SOLE,137669,0,0
1199,HUBBELL INC,COM,443510607,200269,639,SH,OTR,0,639,0
1200,HUBBELL INC,COM,443510607,79449122,253499,SH,SOLE,253499,0,0
1201,HUDSON PAC PPTYS INC,COM,444097109,4125095,620315,SH,SOLE,620315,0,0
1202,HUMANA INC,COM,444859102,681128,1400,SH,SOLE,1400,0,0
1203,HUMANA INC,COM,444859102,18195848,37400,SH,SOLE,37400,0,0
1204,HUMANA INC,COM,444859102,46777438,96147,SH,SOLE,96147,0,0
1205,HUNT J B TRANS SVCS INC,COM,445658107,187385864,993984,SH,SOLE,993984,0,0
1206,HUNTINGTON INGALLS INDS INC,COM,446413106,344104,1682,SH,SOLE,1682,0,0
1207,HYATT HOTELS CORP,COM CL A,448579102,9118849,85962,SH,SOLE,85962,0,0
1208,HYCROFT MINING HOLDING CORP,COM CL A,44862P109,3219,10789,SH,SOLE,10789,0,0
1209,ICF INTL INC,COM,44925C103,777292,6434,SH,SOLE,6434,0,0
1210,ICHOR HOLDINGS,SHS,G4740B105,930967,30070,SH,SOLE,30070,0,0
1211,ICL GROUP LTD,SHS,M53213100,4962,894,SH,OTR,0,894,0
1212,ICL GROUP LTD,SHS,M53213100,106455,19181,SH,SOLE,19181,0,0
1213,ICU MED INC,COM,44930G107,4028489,33850,SH,SOLE,33850,0,0
1214,IDACORP INC,COM,451107106,16208942,173080,SH,SOLE,173080,0,0
1215,IDEX CORP,COM,45167R104,68855,331,SH,OTR,0,331,0
1216,IDEX CORP,COM,45167R104,166491511,800363,SH,SOLE,800363,0,0
1217,IDEXX LABS INC,COM,45168D104,354626,811,SH,OTR,0,811,0
1218,IDEXX LABS INC,COM,45168D104,406661,930,SH,SOLE,930,0,0
1219,IHEARTMEDIA INC,COM CL A,45174J509,4936,1562,SH,OTR,0,1562,0
1220,IHEARTMEDIA INC,COM CL A,45174J509,36368,11509,SH,SOLE,11509,0,0
1221,IHEARTMEDIA INC,COM CL A,45174J509,1659000,525000,SH,SOLE,525000,0,0
1222,IHS HOLDING LIMITED,ORD SHS,G4701H109,278743,50224,SH,SOLE,50224,0,0
1223,ILLINOIS TOOL WKS INC,COM,452308109,37310,162,SH,OTR,0,162,0
1224,ILLINOIS TOOL WKS INC,COM,452308109,348689,1514,SH,SOLE,1514,0,0
1225,ILLUMINA INC,COM,452327109,29744732,216672,SH,SOLE,216672,0,0
1226,IMMUNOGEN INC,COM,45253H101,67638,4262,SH,SOLE,4262,0,0
1227,IMMUNOGEN INC,COM,45253H101,121532,7658,SH,OTR,0,7658,0
1228,IMMUNOVANT INC,COM,45258J102,13436500,350000,SH,SOLE,350000,0,0
1229,IMPERIAL OIL LTD,COM NEW,453038408,30717743,498729,SH,SOLE,498729,0,0
1230,IMPINJ INC,COM,453204109,2354954,42794,SH,SOLE,42794,0,0
1231,INCYTE CORP,COM,45337C102,209821,3632,SH,OTR,0,3632,0
1232,INCYTE CORP,COM,45337C102,241825,4186,SH,SOLE,4186,0,0
1233,INDEPENDENT BK CORP MASS,COM,453836108,283151,5768,SH,SOLE,5768,0,0
1234,INDUSTRIAL LOGISTICS PPTYS T,COM SHS BEN INT,456237106,4271934,1478178,SH,SOLE,1478178,0,0
1235,INFINERA CORP,COM,45667G103,737937,176540,SH,SOLE,176540,0,0
1236,INFORMATICA INC,COM CL A,45674M101,186406,8847,SH,OTR,0,8847,0
1237,INFORMATICA INC,COM CL A,45674M101,343315,16294,SH,SOLE,16294,0,0
1238,ING GROEP N.V.,SPONSORED ADR,456837103,705051,53494,SH,SOLE,53494,0,0
1239,INGERSOLL RAND INC,COM,45687V106,336187,5276,SH,SOLE,5276,0,0
1240,INGREDION INC,COM,457187102,47165186,479321,SH,SOLE,479321,0,0
1241,INHIBRX INC,COM,45720L107,235999,12861,SH,SOLE,12861,0,0
1242,INMODE LTD,SHS,M5425M103,3751941,123176,SH,SOLE,123176,0,0
1243,INNOSPEC INC,COM,45768S105,942897,9226,SH,SOLE,9226,0,0
1244,INNOVATIVE INDL PPTYS INC,COM,45781V101,15309574,202347,SH,SOLE,202347,0,0
1245,INNOVIVA INC,COM,45781M101,546346,42059,SH,SOLE,42059,0,0
1246,INOGEN INC,COM,45780L104,2491944,477384,SH,SOLE,477384,0,0
1247,INOTIV INC,COM,45783Q100,3685279,1196519,SH,SOLE,1196519,0,0
1248,INOVIO PHARMACEUTICALS INC,COM NEW,45773H201,7112,18283,SH,SOLE,18283,0,0
1249,INSIGHT ENTERPRISES INC,COM,45765U103,110289,758,SH,OTR,0,758,0
1250,INSIGHT ENTERPRISES INC,COM,45765U103,2920476,20072,SH,SOLE,20072,0,0
1251,INSMED INC,COM PAR $.01,457669307,2054744,81376,SH,SOLE,81376,0,0
1252,INSMED INC,COM PAR $.01,457669307,13433000,532000,SH,SOLE,532000,0,0
1253,INSMED INC,NOTE  0.750% 6/0,457669AB5,29813711,29936000,PRN,SOLE,29936000,0,0
1254,INSPERITY INC,COM,45778Q107,103554,1061,SH,OTR,0,1061,0
1255,INSPERITY INC,COM,45778Q107,1599762,16391,SH,SOLE,16391,0,0
1256,INSPIRE MED SYS INC,COM,457730109,91282,460,SH,OTR,0,460,0
1257,INSPIRE MED SYS INC,COM,457730109,3306606,16663,SH,SOLE,16663,0,0
1258,INSTALLED BLDG PRODS INC,COM,45780R101,161108,1290,SH,OTR,0,1290,0
1259,INSTALLED BLDG PRODS INC,COM,45780R101,26206918,209840,SH,SOLE,209840,0,0
1260,INSULET CORP,COM,45784P101,73046,458,SH,OTR,0,458,0
1261,INSULET CORP,COM,45784P101,573048,3593,SH,SOLE,3593,0,0
1262,INSULET CORP,COM,45784P101,10111666,63400,SH,SOLE,63400,0,0
1263,INTAPP INC,COM,45827U109,21285,635,SH,SOLE,635,0,0
1264,INTAPP INC,COM,45827U109,183488,5474,SH,OTR,0,5474,0
1265,INTEGRA LIFESCIENCES HLDGS C,COM NEW,457985208,313616,8212,SH,OTR,0,8212,0
1266,INTEGRA LIFESCIENCES HLDGS C,COM NEW,457985208,836514,21904,SH,SOLE,21904,0,0
1267,INTEL CORP,COM,458140100,15358,432,SH,OTR,0,432,0
1268,INTEL CORP,COM,458140100,8941181,251510,SH,SOLE,251510,0,0
1269,INTEL CORP,COM,458140100,17398170,489400,SH,SOLE,489400,0,0
1270,INTEL CORP,COM,458140100,18493110,520200,SH,SOLE,520200,0,0
1271,INTERCEPT PHARMACEUTICALS IN,COM,45845P108,13031766,702900,SH,SOLE,702900,0,0
1272,INTERCONTINENTAL EXCHANGE IN,COM,45866F104,7754650,70484,SH,SOLE,70484,0,0
1273,INTERCONTINENTAL EXCHANGE IN,COM,45866F104,10737952,97600,SH,SOLE,97600,0,0
1274,INTERCONTINENTAL HOTELS GROU,SPONSORED ADS,45857P806,9608365,128540,SH,SOLE,128540,0,0
1275,INTERNATIONAL BUSINESS MACHS,COM,459200101,5930481,42270,SH,SOLE,42270,0,0
1276,INTERNATIONAL BUSINESS MACHS,COM,459200101,34626040,246800,SH,SOLE,246800,0,0
1277,INTERNATIONAL BUSINESS MACHS,COM,459200101,115060030,820100,SH,SOLE,820100,0,0
1278,INTERNATIONAL GAME TECHNOLOG,SHS USD,G4863A108,17322180,571312,SH,SOLE,571312,0,0
1279,INTERNATIONAL MNY EXPRESS IN,COM,46005L101,69548,4108,SH,OTR,0,4108,0
1280,INTERNATIONAL MNY EXPRESS IN,COM,46005L101,1672261,98775,SH,SOLE,98775,0,0
1281,INTERNATIONAL PAPER CO,COM,460146103,58154377,1639537,SH,SOLE,1639537,0,0
1282,INTUIT,COM,461202103,255981,501,SH,OTR,0,501,0
1283,INTUIT,COM,461202103,1532820,3000,SH,SOLE,3000,0,0
1284,INTUIT,COM,461202103,1890478,3700,SH,SOLE,3700,0,0
1285,INTUIT,COM,461202103,31005883,60684,SH,SOLE,60684,0,0
1286,INTUITIVE SURGICAL INC,COM NEW,46120E602,8768700,30000,SH,SOLE,30000,0,0
1287,INTUITIVE SURGICAL INC,COM NEW,46120E602,28644420,98000,SH,SOLE,98000,0,0
1288,INTUITIVE SURGICAL INC,COM NEW,46120E602,44661912,152800,SH,SOLE,152800,0,0
1289,INVESCO EXCH TRADED FD TR II,SR LN ETF,46138G508,22127763,1054205,SH,SOLE,1054205,0,0
1290,INVESCO EXCH TRADED FD TR II,SOLAR ETF,46138G706,5111673,98700,SH,SOLE,98700,0,0
1291,INVESCO QQQ TR,UNIT SER 1,46090E103,7143546,19939,SH,SOLE,19939,0,0
1292,INVESCO QQQ TR,UNIT SER 1,46090E103,118229100,330000,SH,SOLE,330000,0,0
1293,INVESCO QQQ TR,UNIT SER 1,46090E103,485133407,1354100,SH,SOLE,1354100,0,0
1294,IONQ INC,COM,46222L108,131807,8858,SH,OTR,0,8858,0
1295,IONQ INC,COM,46222L108,5330626,358241,SH,SOLE,358241,0,0
1296,IOVANCE BIOTHERAPEUTICS INC,COM,462260100,6506500,1430000,SH,SOLE,1430000,0,0
1297,IOVANCE BIOTHERAPEUTICS INC,COM,462260100,20369604,4476836,SH,SOLE,4476836,0,0
1298,IRHYTHM TECHNOLOGIES INC,COM,450056106,6221,66,SH,OTR,0,66,0
1299,IRHYTHM TECHNOLOGIES INC,COM,450056106,15007040,159209,SH,SOLE,159209,0,0
1300,IRIDIUM COMMUNICATIONS INC,COM,46269C102,212939,4681,SH,OTR,0,4681,0
1301,IRON MTN INC DEL,COM,46284V101,19417797,326624,SH,SOLE,326624,0,0
1302,IRONWOOD PHARMACEUTICALS INC,COM CL A,46333X108,129822,13481,SH,OTR,0,13481,0
1303,IRONWOOD PHARMACEUTICALS INC,COM CL A,46333X108,158192,16427,SH,SOLE,16427,0,0
1304,ISHARES INC,MSCI BRAZIL ETF,464286400,6137067,200100,SH,SOLE,200100,0,0
1305,ISHARES TR,20 YR TR BD ETF,464287432,49224014,555012,SH,SOLE,555012,0,0
1306,ISHARES TR,CHINA LG-CAP ETF,464287184,2601771,98069,SH,SOLE,98069,0,0
1307,ISHARES TR,CORE S&P MCP ETF,464287507,95699533,383796,SH,SOLE,383796,0,0
1308,ISHARES TR,CORE S&P SCP ETF,464287804,226872328,2405092,SH,SOLE,2405092,0,0
1309,ISHARES TR,CORE US AGGBD ET,464287226,8254267,87774,SH,SOLE,87774,0,0
1310,ISHARES TR,GL CLEAN ENE ETF,464288224,4130077,282495,SH,SOLE,282495,0,0
1311,ISHARES TR,IBOXX HI YD ETF,464288513,6095686,82687,SH,SOLE,82687,0,0
1312,ISHARES TR,IBOXX INV CP ETF,464287242,3643440,35713,SH,SOLE,35713,0,0
1313,ISHARES TR,ISHARES BIOTECH,464287556,4575725,37417,SH,SOLE,37417,0,0
1314,ISHARES TR,MSCI EMG MKT ETF,464287234,3730978,98313,SH,SOLE,98313,0,0
